fipstate,fipscty,naics,empflag,emp,est
53,033,81393/,,1800,151
53,033,813930,,1800,151
53,033,81394/,,167,51
53,033,813940,,167,51
53,033,81399/,,1118,242
53,033,813990,,1118,242
53,033,95----,,13174,159
53,033,99----,,1296,908
53,035,------,,49889,5240
53,035,11----,,83,29
53,035,113///,,29,10
53,035,1131//,A,0,1
53,035,11311/,A,0,1
53,035,113110,A,0,1
53,035,1133//,B,0,9
53,035,11331/,B,0,9
53,035,113310,B,0,9
53,035,114///,,36,11
53,035,1141//,,36,11
53,035,11411/,,36,11
53,035,114111,,32,8
53,035,114112,,4,3
53,035,115///,,18,8
53,035,1152//,A,0,6
53,035,11521/,A,0,6
53,035,115210,A,0,6
53,035,1153//,A,0,2
53,035,11531/,A,0,2
53,035,115310,A,0,2
53,035,21----,A,0,2
53,035,212///,A,0,2
53,035,2123//,A,0,2
53,035,21231/,A,0,1
53,035,212319,A,0,1
53,035,21232/,A,0,1
53,035,212321,A,0,1
53,035,22----,,118,14
53,035,221///,,118,14
53,035,2211//,B,0,1
53,035,22112/,B,0,1
53,035,221122,B,0,1
53,035,2212//,B,0,1
53,035,22121/,B,0,1
53,035,221210,B,0,1
53,035,2213//,B,0,12
53,035,22131/,B,0,12
53,035,221310,B,0,12
53,035,23----,,3789,857
53,035,233///,,1259,376
53,035,2331//,,22,17
53,035,23311/,,22,17
53,035,233110,,22,17
53,035,2332//,,1057,317
53,035,23321/,,1046,309
53,035,233210,,1046,309
53,035,23322/,,11,8
53,035,233220,,11,8
53,035,2333//,,180,42
53,035,23331/,,13,5
53,035,233310,,13,5
53,035,23332/,,167,37
53,035,233320,,167,37
53,035,234///,,278,25
53,035,2341//,,174,5
53,035,23411/,C,0,4
53,035,234110,C,0,4
53,035,23412/,A,0,1
53,035,234120,A,0,1
53,035,2349//,,104,20
53,035,23491/,B,0,7
53,035,234910,B,0,7
53,035,23492/,A,0,2
53,035,234920,A,0,2
53,035,23493/,A,0,1
53,035,234930,A,0,1
53,035,23499/,,63,10
53,035,234990,,63,10
53,035,235///,,2252,456
53,035,2351//,,722,72
53,035,23511/,,722,72
53,035,235110,,722,72
53,035,2352//,,87,45
53,035,23521/,,87,45
53,035,235210,,87,45
53,035,2353//,,375,52
53,035,23531/,,375,52
53,035,235310,,375,52
53,035,2354//,,326,65
53,035,23541/,,21,13
53,035,235410,,21,13
53,035,23542/,,268,42
53,035,235420,,268,42
53,035,23543/,,37,10
53,035,235430,,37,10
53,035,2355//,,222,82
53,035,23551/,,147,57
53,035,235510,,147,57
53,035,23552/,,75,25
53,035,235520,,75,25
53,035,2356//,,133,37
53,035,23561/,,133,37
53,035,235610,,133,37
53,035,2357//,,105,34
53,035,23571/,,105,34
53,035,235710,,105,34
53,035,2358//,,16,5
53,035,23581/,,16,5
53,035,235810,,16,5
53,035,2359//,,266,64
53,035,23591/,A,0,2
53,035,235910,A,0,2
53,035,23592/,,66,5
53,035,235920,,66,5
53,035,23593/,,91,28
53,035,235930,,91,28
53,035,23595/,A,0,4
53,035,235950,A,0,4
53,035,23599/,,91,25
53,035,235990,,91,25
53,035,31----,,1457,155
53,035,311///,,83,10
53,035,3113//,A,0,1
53,035,31133/,A,0,1
53,035,311330,A,0,1
53,035,3115//,A,0,1
53,035,31151/,A,0,1
53,035,311514,A,0,1
53,035,3117//,A,0,2
53,035,31171/,A,0,2
53,035,311711,A,0,1
53,035,311712,A,0,1
53,035,3118//,,67,5
53,035,31181/,,67,5
53,035,311811,B,0,4
53,035,311812,A,0,1
53,035,3119//,A,0,1
53,035,31199/,A,0,1
53,035,311999,A,0,1
53,035,312///,A,0,2
53,035,3121//,A,0,2
53,035,31213/,A,0,2
53,035,312130,A,0,2
53,035,314///,,15,4
53,035,3141//,A,0,1
53,035,31412/,A,0,1
53,035,314129,A,0,1
53,035,3149//,A,0,3
53,035,31491/,A,0,3
53,035,314911,A,0,1
53,035,314912,A,0,2
53,035,315///,A,0,4
53,035,3152//,A,0,4
53,035,31521/,A,0,2
53,035,315212,A,0,2
53,035,31523/,A,0,2
53,035,315232,A,0,1
53,035,315239,A,0,1
53,035,321///,B,0,7
53,035,3211//,A,0,3
53,035,32111/,A,0,3
53,035,321113,A,0,3
53,035,3219//,A,0,4
53,035,32191/,A,0,2
53,035,321911,A,0,2
53,035,32199/,A,0,2
53,035,321992,A,0,2
53,035,322///,A,0,1
53,035,3222//,A,0,1
53,035,32229/,A,0,1
53,035,322299,A,0,1
53,035,323///,,188,24
53,035,3231//,,188,24
53,035,32311/,,173,20
53,035,323110,,141,10
53,035,323113,,12,3
53,035,323114,,8,4
53,035,323117,A,0,1
53,035,323119,A,0,2
53,035,32312/,,15,4
53,035,323121,A,0,2
53,035,323122,A,0,2
53,035,325///,,10,5
53,035,3255//,A,0,3
53,035,32551/,A,0,3
53,035,325510,A,0,3
53,035,3256//,A,0,2
53,035,32561/,A,0,1
53,035,325611,A,0,1
53,035,32562/,A,0,1
53,035,325620,A,0,1
53,035,326///,B,0,3
53,035,3262//,B,0,3
53,035,32629/,B,0,3
53,035,326299,B,0,3
53,035,327///,,119,15
53,035,3271//,,22,5
53,035,32711/,,22,5
53,035,327112,,22,5
53,035,3272//,A,0,2
53,035,32721/,A,0,2
53,035,327212,A,0,2
53,035,3273//,,88,6
53,035,32732/,B,0,3
53,035,327320,B,0,3
53,035,32733/,B,0,2
53,035,327331,B,0,2
53,035,32739/,A,0,1
53,035,327390,A,0,1
53,035,3279//,A,0,2
53,035,32799/,A,0,2
53,035,327999,A,0,2
53,035,332///,,107,13
53,035,3322//,B,0,2
53,035,33221/,B,0,2
53,035,332211,B,0,1
53,035,332212,A,0,1
53,035,3323//,,23,3
53,035,33232/,,23,3
53,035,332322,,23,3
53,035,3325//,B,0,1
53,035,33251/,B,0,1
53,035,332510,B,0,1
53,035,3327//,A,0,4
53,035,33271/,A,0,3
53,035,332710,A,0,3
53,035,33272/,A,0,1
53,035,332721,A,0,1
53,035,3328//,A,0,1
53,035,33281/,A,0,1
53,035,332813,A,0,1
53,035,3329//,A,0,2
53,035,33291/,A,0,1
53,035,332911,A,0,1
53,035,33299/,A,0,1
53,035,332994,A,0,1
53,035,333///,,17,5
53,035,3331//,A,0,1
53,035,33311/,A,0,1
53,035,333111,A,0,1
53,035,3333//,A,0,1
53,035,33331/,A,0,1
53,035,333315,A,0,1
53,035,3334//,A,0,1
53,035,33341/,A,0,1
53,035,333415,A,0,1
53,035,3335//,A,0,1
53,035,33351/,A,0,1
53,035,333515,A,0,1
53,035,3339//,A,0,1
53,035,33391/,A,0,1
53,035,333912,A,0,1
53,035,334///,,53,10
53,035,3341//,A,0,1
53,035,33411/,A,0,1
53,035,334119,A,0,1
53,035,3342//,A,0,1
53,035,33422/,A,0,1
53,035,334220,A,0,1
53,035,3343//,B,0,2
53,035,33431/,B,0,2
53,035,334310,B,0,2
53,035,3345//,A,0,5
53,035,33451/,A,0,5
53,035,334511,A,0,2
53,035,334512,A,0,1
53,035,334513,A,0,1
53,035,334517,A,0,1
53,035,3346//,A,0,1
53,035,33461/,A,0,1
53,035,334612,A,0,1
53,035,335///,A,0,1
53,035,3351//,A,0,1
53,035,33512/,A,0,1
53,035,335121,A,0,1
53,035,336///,,78,6
53,035,3363//,A,0,1
53,035,33631/,A,0,1
53,035,336312,A,0,1
53,035,3366//,B,0,5
53,035,33661/,B,0,5
53,035,336611,A,0,1
53,035,336612,B,0,4
53,035,337///,,382,21
53,035,3371//,E,0,18
53,035,33711/,C,0,9
53,035,337110,C,0,9
53,035,33712/,C,0,9
53,035,337121,A,0,3
53,035,337122,A,0,4
53,035,337124,A,0,1
53,035,337127,C,0,1
53,035,3372//,C,0,3
53,035,33721/,C,0,3
53,035,337211,A,0,1
53,035,337214,C,0,1
53,035,337215,B,0,1
53,035,339///,,266,24
53,035,3391//,,93,14
53,035,33911/,,93,14
53,035,339112,B,0,2
53,035,339113,A,0,1
53,035,339115,A,0,1
53,035,339116,B,0,10
53,035,3399//,,173,10
53,035,33991/,A,0,1
53,035,339911,A,0,1
53,035,33992/,,146,4
53,035,339920,,146,4
53,035,33995/,B,0,4
53,035,339950,B,0,4
53,035,33999/,A,0,1
53,035,339999,A,0,1
53,035,42----,,884,155
53,035,421///,,443,94
53,035,4211//,,60,13
53,035,42111/,A,0,2
53,035,421110,A,0,2
53,035,42112/,B,0,6
53,035,421120,B,0,6
53,035,42114/,,20,5
53,035,421140,,20,5
53,035,4212//,,28,7
53,035,42121/,B,0,4
53,035,421210,B,0,4
53,035,42122/,A,0,3
53,035,421220,A,0,3
53,035,4213//,,21,7
53,035,42131/,A,0,5
53,035,421310,A,0,5
53,035,42132/,A,0,2
53,035,421320,A,0,2
53,035,4214//,,167,18
53,035,42142/,A,0,4
53,035,421420,A,0,4
53,035,42143/,,100,7
53,035,421430,,100,7
53,035,42144/,A,0,1
53,035,421440,A,0,1
53,035,42145/,A,0,2
53,035,421450,A,0,2
53,035,42146/,A,0,1
53,035,421460,A,0,1
53,035,42149/,,24,3
53,035,421490,,24,3
53,035,4216//,,25,7
53,035,42161/,B,0,3
53,035,421610,B,0,3
53,035,42169/,A,0,4
53,035,421690,A,0,4
53,035,4217//,,15,5
53,035,42171/,A,0,2
53,035,421710,A,0,2
53,035,42172/,A,0,1
53,035,421720,A,0,1
53,035,42173/,A,0,2
53,035,421730,A,0,2
53,035,4218//,,84,23
53,035,42182/,A,0,3
53,035,421820,A,0,3
53,035,42183/,,31,11
53,035,421830,,31,11
53,035,42184/,,28,5
53,035,421840,,28,5
53,035,42185/,A,0,1
53,035,421850,A,0,1
53,035,42186/,A,0,3
53,035,421860,A,0,3
53,035,4219//,,43,14
53,035,42191/,A,0,2
53,035,421910,A,0,2
53,035,42192/,A,0,1
53,035,421920,A,0,1
53,035,42193/,,20,3
53,035,421930,,20,3
53,035,42194/,,6,4
53,035,421940,,6,4
53,035,42199/,A,0,4
53,035,421990,A,0,4
53,035,422///,,441,61
53,035,4221//,A,0,2
53,035,42211/,A,0,1
53,035,422110,A,0,1
53,035,42213/,A,0,1
53,035,422130,A,0,1
53,035,4223//,,42,5
53,035,42231/,A,0,3
53,035,422310,A,0,3
53,035,42232/,B,0,1
53,035,422320,B,0,1
53,035,42234/,A,0,1
53,035,422340,A,0,1
53,035,4224//,,174,19
53,035,42241/,A,0,1
53,035,422410,A,0,1
53,035,42242/,,12,4
53,035,422420,,12,4
53,035,42246/,A,0,1
53,035,422460,A,0,1
53,035,42247/,A,0,3
53,035,422470,A,0,3
53,035,42248/,A,0,2
53,035,422480,A,0,2
53,035,42249/,,137,8
53,035,422490,,137,8
53,035,4225//,B,0,2
53,035,42251/,B,0,2
53,035,422510,B,0,2
53,035,4226//,A,0,2
53,035,42261/,A,0,2
53,035,422610,A,0,2
53,035,4227//,A,0,1
53,035,42271/,A,0,1
53,035,422710,A,0,1
53,035,4228//,B,0,2
53,035,42281/,B,0,2
53,035,422810,B,0,2
53,035,4229//,,97,28
53,035,42291/,A,0,4
53,035,422910,A,0,4
53,035,42292/,A,0,2
53,035,422920,A,0,2
53,035,42293/,,58,8
53,035,422930,,58,8
53,035,42299/,,22,14
53,035,422990,,22,14
53,035,44----,,11285,794
53,035,441///,,1576,80
53,035,4411//,,961,32
53,035,44111/,,869,17
53,035,441110,,869,17
53,035,44112/,,92,15
53,035,441120,,92,15
53,035,4412//,,142,13
53,035,44121/,,87,4
53,035,441210,,87,4
53,035,44122/,,55,9
53,035,441221,A,0,2
53,035,441222,B,0,6
53,035,441229,A,0,1
53,035,4413//,,473,35
53,035,44131/,,330,22
53,035,441310,,330,22
53,035,44132/,,143,13
53,035,441320,,143,13
53,035,442///,,388,49
53,035,4421//,,190,24
53,035,44211/,,190,24
53,035,442110,,190,24
53,035,4422//,,198,25
53,035,44221/,,44,6
53,035,442210,,44,6
53,035,44229/,,154,19
53,035,442291,,9,3
53,035,442299,,145,16
53,035,443///,,310,46
53,035,4431//,,310,46
53,035,44311/,,241,32
53,035,443111,,65,12
53,035,443112,,176,20
53,035,44312/,B,0,12
53,035,443120,B,0,12
53,035,44313/,A,0,2
53,035,443130,A,0,2
53,035,444///,,1093,61
53,035,4441//,,997,51
53,035,44411/,,432,3
53,035,444110,,432,3
53,035,44412/,,29,7
53,035,444120,,29,7
53,035,44413/,,59,7
53,035,444130,,59,7
53,035,44419/,,477,34
53,035,444190,,477,34
53,035,4442//,,96,10
53,035,44421/,A,0,2
53,035,444210,A,0,2
53,035,44422/,B,0,8
53,035,444220,B,0,8
53,035,445///,,2251,98
53,035,4451//,,2163,74
53,035,44511/,,2038,53
53,035,445110,,2038,53
53,035,44512/,,125,21
53,035,445120,,125,21
53,035,4452//,B,0,17
53,035,44521/,A,0,2
53,035,445210,A,0,2
53,035,44523/,A,0,2
53,035,445230,A,0,2
53,035,44529/,,57,13
53,035,445291,,25,4
53,035,445292,,13,4
53,035,445299,,19,5
53,035,4453//,B,0,7
53,035,44531/,B,0,7
53,035,445310,B,0,7
53,035,446///,,517,56
53,035,4461//,,517,56
53,035,44611/,,302,22
53,035,446110,,302,22
53,035,44612/,,38,7
53,035,446120,,38,7
53,035,44613/,,99,13
53,035,446130,,99,13
53,035,44619/,,78,14
53,035,446191,,34,7
53,035,446199,,44,7
53,035,447///,,414,57
53,035,4471//,,414,57
53,035,44711/,,350,43
53,035,447110,,350,43
53,035,44719/,,64,14
53,035,447190,,64,14
53,035,448///,,617,88
53,035,4481//,,436,45
53,035,44811/,B,0,3
53,035,448110,B,0,3
53,035,44812/,,94,16
53,035,448120,,94,16
53,035,44813/,A,0,3
53,035,448130,A,0,3
53,035,44814/,,240,12
53,035,448140,,240,12
53,035,44815/,A,0,2
53,035,448150,A,0,2
53,035,44819/,,56,9
53,035,448190,,56,9
53,035,4482//,,68,19
53,035,44821/,,68,19
53,035,448210,,68,19
53,035,4483//,,113,24
53,035,44831/,C,0,22
53,035,448310,C,0,22
53,035,44832/,A,0,2
53,035,448320,A,0,2
53,035,451///,,646,81
53,035,4511//,,464,60
53,035,45111/,,221,29
53,035,451110,,221,29
53,035,45112/,,161,17
53,035,451120,,161,17
53,035,45113/,,48,7
53,035,451130,,48,7
53,035,45114/,,34,7
53,035,451140,,34,7
53,035,4512//,,182,21
53,035,45121/,,111,11
53,035,451211,,111,11
53,035,45122/,,71,10
53,035,451220,,71,10
53,035,452///,,2481,22
53,035,4521//,,1804,10
53,035,45211/,,1804,10
53,035,452110,,1804,10
53,035,4529//,,677,12
53,035,45291/,F,0,2
53,035,452910,F,0,2
53,035,45299/,C,0,10
53,035,452990,C,0,10
53,035,453///,,851,125
53,035,4531//,,84,13
53,035,45311/,,84,13
53,035,453110,,84,13
53,035,4532//,,309,40
53,035,45321/,,96,8
53,035,453210,,96,8
53,035,45322/,,213,32
53,035,453220,,213,32
53,035,4533//,,219,30
53,035,45331/,,219,30
53,035,453310,,219,30
53,035,4539//,,239,42
53,035,45391/,,60,6
53,035,453910,,60,6
53,035,45392/,,7,4
53,035,453920,,7,4
53,035,45393/,,37,5
53,035,453930,,37,5
53,035,45399/,,135,27
53,035,453991,A,0,3
53,035,453998,C,0,24
53,035,454///,,141,31
53,035,4541//,,56,10
53,035,45411/,,56,10
53,035,454110,,56,10
53,035,4542//,A,0,2
53,035,45421/,A,0,2
53,035,454210,A,0,2
53,035,4543//,B,0,19
53,035,45431/,B,0,5
53,035,454311,B,0,1
53,035,454312,A,0,3
53,035,454319,A,0,1
53,035,45439/,,29,14
53,035,454390,,29,14
53,035,48----,,1145,98
53,035,481///,A,0,2
53,035,4812//,A,0,2
53,035,48121/,A,0,2
53,035,481211,A,0,1
53,035,481219,A,0,1
53,035,483///,,70,8
53,035,4831//,B,0,5
53,035,48311/,B,0,5
53,035,483111,A,0,4
53,035,483114,B,0,1
53,035,4832//,B,0,3
53,035,48321/,B,0,3
53,035,483211,B,0,3
53,035,484///,,326,51
53,035,4841//,,53,18
53,035,48411/,,16,8
53,035,484110,,16,8
53,035,48412/,,37,10
53,035,484121,,4,6
53,035,484122,,33,4
53,035,4842//,,273,33
53,035,48421/,,222,18
53,035,484210,,222,18
53,035,48422/,,42,11
53,035,484220,,42,11
53,035,48423/,,9,4
53,035,484230,,9,4
53,035,485///,F,0,7
53,035,4853//,A,0,3
53,035,48531/,A,0,3
53,035,485310,A,0,3
53,035,4855//,A,0,2
53,035,48551/,A,0,2
53,035,485510,A,0,2
53,035,4859//,F,0,2
53,035,48599/,F,0,2
53,035,485991,E,0,1
53,035,485999,B,0,1
53,035,488///,,130,23
53,035,4881//,A,0,3
53,035,48819/,A,0,3
53,035,488190,A,0,3
53,035,4883//,,57,8
53,035,48833/,A,0,5
53,035,488330,A,0,5
53,035,48839/,B,0,3
53,035,488390,B,0,3
53,035,4884//,,42,5
53,035,48841/,,42,5
53,035,488410,,42,5
53,035,4885//,A,0,7
53,035,48851/,A,0,7
53,035,488510,A,0,7
53,035,492///,B,0,5
53,035,4921//,B,0,3
53,035,49211/,B,0,3
53,035,492110,B,0,3
53,035,4922//,A,0,2
53,035,49221/,A,0,2
53,035,492210,A,0,2
53,035,493///,A,0,2
53,035,4931//,A,0,2
53,035,49311/,A,0,2
53,035,493110,A,0,2
53,035,51----,,1136,88
53,035,511///,,440,20
53,035,5111//,,348,14
53,035,51111/,E,0,5
53,035,511110,E,0,5
53,035,51112/,A,0,1
53,035,511120,A,0,1
53,035,51113/,A,0,3
53,035,511130,A,0,3
53,035,51114/,A,0,1
53,035,511140,A,0,1
53,035,51119/,B,0,4
53,035,511199,B,0,4
53,035,5112//,,92,6
53,035,51121/,,92,6
53,035,511210,,92,6
53,035,512///,,155,15
53,035,5121//,C,0,14
53,035,51211/,,2,3
53,035,512110,,2,3
53,035,51213/,C,0,10
53,035,512131,C,0,9
53,035,512132,A,0,1
53,035,51219/,A,0,1
53,035,512199,A,0,1
53,035,5122//,A,0,1
53,035,51224/,A,0,1
53,035,512240,A,0,1
53,035,513///,,324,36
53,035,5131//,A,0,2
53,035,51311/,A,0,2
53,035,513111,A,0,1
53,035,513112,A,0,1
53,035,5132//,C,0,9
53,035,51322/,C,0,9
53,035,513220,C,0,9
53,035,5133//,,170,25
53,035,51331/,,117,20
53,035,513310,,117,20
53,035,51332/,,53,5
53,035,513322,,53,5
53,035,514///,,217,17
53,035,5141//,B,0,10
53,035,51419/,B,0,10
53,035,514191,B,0,10
53,035,5142//,C,0,7
53,035,51421/,C,0,7
53,035,514210,C,0,7
53,035,52----,,1948,277
53,035,522///,,1282,138
53,035,5221//,,999,87
53,035,52211/,,565,54
53,035,522110,,565,54
53,035,52212/,,167,19
53,035,522120,,167,19
53,035,52213/,,267,14
53,035,522130,,267,14
53,035,5222//,,118,26
53,035,52222/,A,0,1
53,035,522220,A,0,1
53,035,52229/,C,0,25
53,035,522291,A,0,2
53,035,522292,,75,17
53,035,522298,,23,6
53,035,5223//,,165,25
53,035,52231/,,98,12
53,035,522310,,98,12
53,035,52239/,,67,13
53,035,522390,,67,13
53,035,523///,C,0,39
53,035,5231//,C,0,22
53,035,52311/,A,0,1
53,035,523110,A,0,1
53,035,52312/,,106,21
53,035,523120,,106,21
53,035,5239//,B,0,17
53,035,52391/,A,0,1
53,035,523910,A,0,1
53,035,52392/,A,0,9
53,035,523920,A,0,9
53,035,52393/,,8,6
53,035,523930,,8,6
53,035,52399/,A,0,1
53,035,523991,A,0,1
53,035,524///,,527,98
53,035,5241//,,233,21
53,035,52411/,C,0,2
53,035,524114,C,0,2
53,035,52412/,C,0,19
53,035,524126,A,0,14
53,035,524127,B,0,5
53,035,5242//,,294,77
53,035,52421/,,261,72
53,035,524210,,261,72
53,035,52429/,,33,5
53,035,524291,A,0,1
53,035,524292,A,0,2
53,035,524298,A,0,2
53,035,525///,A,0,2
53,035,5259//,A,0,2
53,035,52593/,A,0,2
53,035,525930,A,0,2
53,035,53----,,1179,251
53,035,531///,,839,211
53,035,5311//,,452,105
53,035,53111/,,222,46
53,035,531110,,222,46
53,035,53112/,,109,28
53,035,531120,,109,28
53,035,53113/,,68,21
53,035,531130,,68,21
53,035,53119/,,53,10
53,035,531190,,53,10
53,035,5312//,,206,54
53,035,53121/,,206,54
53,035,531210,,206,54
53,035,5313//,,181,52
53,035,53131/,,116,24
53,035,531311,,78,16
53,035,531312,,38,8
53,035,53132/,,28,14
53,035,531320,,28,14
53,035,53139/,,37,14
53,035,531390,,37,14
53,035,532///,,340,40
53,035,5321//,A,0,2
53,035,53211/,A,0,1
53,035,532111,A,0,1
53,035,53212/,A,0,1
53,035,532120,A,0,1
53,035,5322//,,239,26
53,035,53221/,A,0,1
53,035,532210,A,0,1
53,035,53222/,,18,3
53,035,532220,,18,3
53,035,53223/,,194,17
53,035,532230,,194,17
53,035,53229/,B,0,5
53,035,532291,B,0,3
53,035,532292,A,0,1
53,035,532299,A,0,1
53,035,5323//,B,0,2
53,035,53231/,B,0,2
53,035,532310,B,0,2
53,035,5324//,,71,10
53,035,53241/,,71,10
53,035,532411,,8,3
53,035,532412,,63,7
53,035,54----,,3506,550
53,035,541///,,3506,550
53,035,5411//,,384,107
53,035,54111/,E,0,106
53,035,541110,E,0,106
53,035,54119/,B,0,1
53,035,541191,B,0,1
53,035,5412//,,244,63
53,035,54121/,,244,63
53,035,541211,,122,28
53,035,541213,,72,13
53,035,541219,,50,22
53,035,5413//,,1409,129
53,035,54131/,,113,34
53,035,541310,,113,34
53,035,54132/,,18,9
53,035,541320,,18,9
53,035,54133/,,1231,70
53,035,541330,,1231,70
53,035,54134/,A,0,1
53,035,541340,A,0,1
53,035,54135/,,3,5
53,035,541350,,3,5
53,035,54137/,,25,7
53,035,541370,,25,7
53,035,54138/,A,0,3
53,035,541380,A,0,3
53,035,5414//,,71,24
53,035,54141/,A,0,7
53,035,541410,A,0,7
53,035,54142/,A,0,1
53,035,541420,A,0,1
53,035,54143/,,55,15
53,035,541430,,55,15
53,035,54149/,A,0,1
53,035,541490,A,0,1
53,035,5415//,,504,69
53,035,54151/,,504,69
53,035,541511,,241,31
53,035,541512,,229,30
53,035,541513,A,0,1
53,035,541519,B,0,7
53,035,5416//,,270,70
53,035,54161/,,148,48
53,035,541611,,60,19
53,035,541612,,62,12
53,035,541613,,20,10
53,035,541614,,5,4
53,035,541618,,1,3
53,035,54162/,,16,8
53,035,541620,,16,8
53,035,54169/,,106,14
53,035,541690,,106,14
53,035,5417//,,152,11
53,035,54171/,,152,11
53,035,541710,,152,11
53,035,5418//,,96,17
53,035,54181/,,52,6
53,035,541810,,52,6
53,035,54182/,A,0,5
53,035,541820,A,0,5
53,035,54186/,A,0,2
53,035,541860,A,0,2
53,035,54189/,,28,4
53,035,541890,,28,4
53,035,5419//,,376,60
53,035,54191/,A,0,2
53,035,541910,A,0,2
53,035,54192/,B,0,18
53,035,541921,,56,14
53,035,541922,A,0,4
53,035,54194/,,228,24
53,035,541940,,228,24
53,035,54199/,,60,16
53,035,541990,,60,16
53,035,55----,,343,19
53,035,551///,,343,19
53,035,5511//,,343,19
53,035,55111/,,343,19
53,035,551112,,8,3
53,035,551114,,335,16
53,035,56----,,2519,254
53,035,561///,G,0,246
53,035,5611//,,87,17
53,035,56111/,,87,17
53,035,561110,,87,17
53,035,5612//,F,0,2
53,035,56121/,F,0,2
53,035,561210,F,0,2
53,035,5613//,,284,14
53,035,56131/,,14,5
53,035,561310,,14,5
53,035,56132/,,270,9
53,035,561320,,270,9
53,035,5614//,,263,23
53,035,56141/,,6,4
53,035,561410,,6,4
53,035,56143/,,57,8
53,035,561431,,28,5
53,035,561439,,29,3
53,035,56144/,C,0,5
53,035,561440,C,0,5
53,035,56149/,B,0,6
53,035,561491,A,0,1
53,035,561492,A,0,2
53,035,561499,B,0,3
53,035,5615//,,152,28
53,035,56151/,,124,23
53,035,561510,,124,23
53,035,56152/,A,0,2
53,035,561520,A,0,2
53,035,56159/,A,0,3
53,035,561591,A,0,1
53,035,561599,A,0,2
53,035,5616//,B,0,9
53,035,56161/,A,0,3
53,035,561611,A,0,1
53,035,561612,A,0,2
53,035,56162/,A,0,6
53,035,561621,A,0,2
53,035,561622,A,0,4
53,035,5617//,,676,138
53,035,56171/,,16,5
53,035,561710,,16,5
53,035,56172/,,294,44
53,035,561720,,294,44
53,035,56173/,,332,76
53,035,561730,,332,76
53,035,56174/,,18,9
53,035,561740,,18,9
53,035,56179/,,16,4
53,035,561790,,16,4
53,035,5619//,,62,15
53,035,56192/,A,0,1
53,035,561920,A,0,1
53,035,56199/,B,0,14
53,035,561990,B,0,14
53,035,562///,C,0,8
53,035,5621//,C,0,2
53,035,56211/,C,0,2
53,035,562111,C,0,2
53,035,5622//,B,0,3
53,035,56221/,B,0,3
53,035,562211,A,0,1
53,035,562212,B,0,2
53,035,5629//,A,0,3
53,035,56291/,A,0,2
53,035,562910,A,0,2
53,035,56299/,A,0,1
53,035,562991,A,0,1
53,035,61----,,493,60
53,035,611///,,493,60
53,035,6111//,,259,14
53,035,61111/,,259,14
53,035,611110,,259,14
53,035,6114//,B,0,9
53,035,61141/,B,0,1
53,035,611410,B,0,1
53,035,61142/,A,0,6
53,035,611420,A,0,6
53,035,61143/,A,0,2
53,035,611430,A,0,2
53,035,6115//,A,0,2
53,035,61151/,A,0,2
53,035,611513,A,0,1
53,035,611519,A,0,1
53,035,6116//,,174,31
53,035,61161/,,81,10
53,035,611610,,81,10
53,035,61162/,,23,9
53,035,611620,,23,9
53,035,61169/,,70,12
53,035,611691,B,0,2
53,035,611692,,9,3
53,035,611699,B,0,7
53,035,6117//,,7,4
53,035,61171/,,7,4
53,035,611710,,7,4
53,035,62----,,9359,589
53,035,621///,,4075,369
53,035,6211//,,995,110
53,035,62111/,,995,110
53,035,621111,F,0,108
53,035,621112,A,0,2
53,035,6212//,,930,108
53,035,62121/,,930,108
53,035,621210,,930,108
53,035,6213//,,384,100
53,035,62131/,,125,44
53,035,621310,,125,44
53,035,62132/,,99,13
53,035,621320,,99,13
53,035,62133/,,22,11
53,035,621330,,22,11
53,035,62134/,,93,14
53,035,621340,,93,14
53,035,62139/,,45,18
53,035,621391,,19,5
53,035,621399,,26,13
53,035,6214//,,995,26
53,035,62141/,B,0,2
53,035,621410,B,0,2
53,035,62142/,E,0,7
53,035,621420,E,0,7
53,035,62149/,,598,17
53,035,621491,E,0,5
53,035,621492,B,0,1
53,035,621493,A,0,2
53,035,621498,,223,9
53,035,6215//,,198,6
53,035,62151/,,198,6
53,035,621511,B,0,3
53,035,621512,C,0,3
53,035,6216//,,427,13
53,035,62161/,,427,13
53,035,621610,,427,13
53,035,6219//,,146,6
53,035,62191/,,126,3
53,035,621910,,126,3
53,035,62199/,,20,3
53,035,621991,A,0,1
53,035,621999,A,0,2
53,035,622///,G,0,2
53,035,6221//,G,0,2
53,035,62211/,G,0,2
53,035,622110,G,0,2
53,035,623///,,2055,61
53,035,6231//,,1252,16
53,035,62311/,,1252,16
53,035,623110,,1252,16
53,035,6232//,B,0,4
53,035,62322/,B,0,4
53,035,623220,B,0,4
53,035,6233//,,655,34
53,035,62331/,,655,34
53,035,623311,,306,6
53,035,623312,,349,28
53,035,6239//,B,0,7
53,035,62399/,B,0,7
53,035,623990,B,0,7
53,035,624///,G,0,157
53,035,6241//,,657,47
53,035,62411/,,73,9
53,035,624110,,73,9
53,035,62412/,,215,8
53,035,624120,,215,8
53,035,62419/,,369,30
53,035,624190,,369,30
53,035,6242//,,60,11
53,035,62421/,,41,6
53,035,624210,,41,6
53,035,62422/,A,0,3
53,035,624221,A,0,1
53,035,624229,A,0,2
53,035,62423/,A,0,2
53,035,624230,A,0,2
53,035,6243//,E,0,12
53,035,62431/,E,0,12
53,035,624310,E,0,12
53,035,6244//,,493,87
53,035,62441/,,493,87
