fipstate,fipscty,naics,empflag,emp,est
53,009,621498,C,0,3
53,009,6215//,A,0,1
53,009,62151/,A,0,1
53,009,621512,A,0,1
53,009,6216//,,296,12
53,009,62161/,,296,12
53,009,621610,,296,12
53,009,6219//,B,0,4
53,009,62191/,B,0,3
53,009,621910,B,0,3
53,009,62199/,A,0,1
53,009,621999,A,0,1
53,009,622///,F,0,2
53,009,6221//,F,0,2
53,009,62211/,F,0,2
53,009,622110,F,0,2
53,009,623///,,581,28
53,009,6231//,,446,8
53,009,62311/,,446,8
53,009,623110,,446,8
53,009,6232//,,29,3
53,009,62321/,,29,3
53,009,623210,,29,3
53,009,6233//,,106,17
53,009,62331/,,106,17
53,009,623311,B,0,4
53,009,623312,B,0,13
53,009,624///,E,0,49
53,009,6241//,,200,22
53,009,62411/,B,0,4
53,009,624110,B,0,4
53,009,62412/,B,0,2
53,009,624120,B,0,2
53,009,62419/,,153,16
53,009,624190,,153,16
53,009,6242//,B,0,6
53,009,62421/,A,0,3
53,009,624210,A,0,3
53,009,62422/,B,0,2
53,009,624221,B,0,1
53,009,624229,A,0,1
53,009,62423/,A,0,1
53,009,624230,A,0,1
53,009,6243//,A,0,3
53,009,62431/,A,0,3
53,009,624310,A,0,3
53,009,6244//,,162,18
53,009,62441/,,162,18
53,009,624410,,162,18
53,009,71----,,357,30
53,009,711///,,11,6
53,009,7111//,A,0,2
53,009,71111/,A,0,1
53,009,711110,A,0,1
53,009,71113/,A,0,1
53,009,711130,A,0,1
53,009,7112//,A,0,1
53,009,71121/,A,0,1
53,009,711212,A,0,1
53,009,7113//,A,0,2
53,009,71132/,A,0,2
53,009,711320,A,0,2
53,009,7115//,A,0,1
53,009,71151/,A,0,1
53,009,711510,A,0,1
53,009,712///,,5,3
53,009,7121//,,5,3
53,009,71211/,,5,3
53,009,712110,,5,3
53,009,713///,,341,21
53,009,7132//,C,0,1
53,009,71321/,C,0,1
53,009,713210,C,0,1
53,009,7139//,C,0,20
53,009,71391/,,95,4
53,009,713910,,95,4
53,009,71392/,A,0,1
53,009,713920,A,0,1
53,009,71393/,A,0,1
53,009,713930,A,0,1
53,009,71394/,,12,4
53,009,713940,,12,4
53,009,71395/,,17,4
53,009,713950,,17,4
53,009,71399/,A,0,6
53,009,713990,A,0,6
53,009,72----,,2203,215
53,009,721///,,415,57
53,009,7211//,,389,48
53,009,72111/,,355,41
53,009,721110,,355,41
53,009,72119/,,34,7
53,009,721191,A,0,6
53,009,721199,B,0,1
53,009,7212//,,26,9
53,009,72121/,,26,9
53,009,721211,,19,6
53,009,721214,,7,3
53,009,722///,,1788,158
53,009,7221//,,895,74
53,009,72211/,,895,74
53,009,722110,,895,74
53,009,7222//,,665,58
53,009,72221/,,665,58
53,009,722211,,588,45
53,009,722212,A,0,1
53,009,722213,B,0,12
53,009,7223//,C,0,6
53,009,72231/,C,0,6
53,009,722310,C,0,6
53,009,7224//,B,0,20
53,009,72241/,B,0,20
53,009,722410,B,0,20
53,009,81----,,878,196
53,009,811///,,268,66
53,009,8111//,,199,46
53,009,81111/,,108,25
53,009,811111,,89,21
53,009,811113,A,0,2
53,009,811118,A,0,2
53,009,81112/,,71,16
53,009,811121,B,0,14
53,009,811122,A,0,2
53,009,81119/,,20,5
53,009,811191,A,0,2
53,009,811192,A,0,3
53,009,8112//,,18,4
53,009,81121/,,18,4
53,009,811211,A,0,1
53,009,811212,A,0,1
53,009,811213,A,0,1
53,009,811219,A,0,1
53,009,8113//,,29,7
53,009,81131/,,29,7
53,009,811310,,29,7
53,009,8114//,,22,9
53,009,81141/,A,0,3
53,009,811411,A,0,2
53,009,811412,A,0,1
53,009,81142/,A,0,1
53,009,811420,A,0,1
53,009,81143/,A,0,1
53,009,811430,A,0,1
53,009,81149/,,11,4
53,009,811490,,11,4
53,009,812///,,184,46
53,009,8121//,,115,29
53,009,81211/,,110,24
53,009,812111,A,0,1
53,009,812112,C,0,22
53,009,812113,A,0,1
53,009,81219/,,5,5
53,009,812191,A,0,1
53,009,812199,A,0,4
53,009,8122//,B,0,2
53,009,81221/,B,0,2
53,009,812210,B,0,2
53,009,8123//,,37,9
53,009,81231/,A,0,3
53,009,812310,A,0,3
53,009,81232/,B,0,5
53,009,812320,B,0,5
53,009,81233/,A,0,1
53,009,812332,A,0,1
53,009,8129//,A,0,6
53,009,81291/,A,0,2
53,009,812910,A,0,2
53,009,81292/,A,0,1
53,009,812922,A,0,1
53,009,81293/,A,0,1
53,009,812930,A,0,1
53,009,81299/,A,0,2
53,009,812990,A,0,2
53,009,813///,,426,84
53,009,8131//,,228,40
53,009,81311/,,228,40
53,009,813110,,228,40
53,009,8132//,A,0,5
53,009,81321/,A,0,5
53,009,813211,,14,4
53,009,813219,A,0,1
53,009,8133//,A,0,2
53,009,81331/,A,0,2
53,009,813312,A,0,1
53,009,813319,A,0,1
53,009,8134//,,100,17
53,009,81341/,,100,17
53,009,813410,,100,17
53,009,8139//,,63,20
53,009,81391/,A,0,4
53,009,813910,A,0,4
53,009,81392/,A,0,2
53,009,813920,A,0,2
53,009,81393/,,39,7
53,009,813930,,39,7
53,009,81399/,,16,7
53,009,813990,,16,7
53,009,95----,A,0,1
53,009,99----,,9,33
53,011,------,,93265,7876
53,011,11----,,129,39
53,011,113///,C,0,28
53,011,1131//,A,0,1
53,011,11311/,A,0,1
53,011,113110,A,0,1
53,011,1133//,C,0,27
53,011,11331/,C,0,27
53,011,113310,C,0,27
53,011,114///,A,0,2
53,011,1141//,A,0,2
53,011,11411/,A,0,2
53,011,114111,A,0,2
53,011,115///,B,0,9
53,011,1151//,A,0,3
53,011,11511/,A,0,3
53,011,115112,A,0,2
53,011,115114,A,0,1
53,011,1152//,A,0,4
53,011,11521/,A,0,4
53,011,115210,A,0,4
53,011,1153//,A,0,2
53,011,11531/,A,0,2
53,011,115310,A,0,2
53,011,21----,E,0,7
53,011,212///,E,0,6
53,011,2122//,A,0,1
53,011,21222/,A,0,1
53,011,212221,A,0,1
53,011,2123//,E,0,5
53,011,21231/,E,0,1
53,011,212319,E,0,1
53,011,21232/,B,0,4
53,011,212321,B,0,4
53,011,213///,A,0,1
53,011,2131//,A,0,1
53,011,21311/,A,0,1
53,011,213115,A,0,1
53,011,22----,,70,8
53,011,221///,,70,8
53,011,2211//,B,0,5
53,011,22111/,B,0,1
53,011,221112,B,0,1
53,011,22112/,A,0,4
53,011,221121,A,0,1
53,011,221122,A,0,3
53,011,2212//,B,0,2
53,011,22121/,B,0,2
53,011,221210,B,0,2
53,011,2213//,A,0,1
53,011,22131/,A,0,1
53,011,221310,A,0,1
53,011,23----,,8949,1471
53,011,233///,,2174,481
53,011,2331//,,84,30
53,011,23311/,,84,30
53,011,233110,,84,30
53,011,2332//,,1623,388
53,011,23321/,,1583,375
53,011,233210,,1583,375
53,011,23322/,,40,13
53,011,233220,,40,13
53,011,2333//,,467,63
53,011,23331/,,42,11
53,011,233310,,42,11
53,011,23332/,,425,52
53,011,233320,,425,52
53,011,234///,,1136,60
53,011,2341//,,285,15
53,011,23411/,,156,12
53,011,234110,,156,12
53,011,23412/,,129,3
53,011,234120,,129,3
53,011,2349//,,851,45
53,011,23491/,,166,10
53,011,234910,,166,10
53,011,23492/,C,0,6
53,011,234920,C,0,6
53,011,23493/,A,0,1
53,011,234930,A,0,1
53,011,23499/,,495,28
53,011,234990,,495,28
53,011,235///,,5639,930
53,011,2351//,,932,129
53,011,23511/,,932,129
53,011,235110,,932,129
53,011,2352//,,306,92
53,011,23521/,,306,92
53,011,235210,,306,92
53,011,2353//,,852,98
53,011,23531/,,852,98
53,011,235310,,852,98
53,011,2354//,,974,118
53,011,23541/,,312,46
53,011,235410,,312,46
53,011,23542/,,637,64
53,011,235420,,637,64
53,011,23543/,,25,8
53,011,235430,,25,8
53,011,2355//,,713,142
53,011,23551/,,563,109
53,011,235510,,563,109
53,011,23552/,,150,33
53,011,235520,,150,33
53,011,2356//,,529,91
53,011,23561/,,529,91
53,011,235610,,529,91
53,011,2357//,,516,104
53,011,23571/,,516,104
53,011,235710,,516,104
53,011,2358//,,26,5
53,011,23581/,,26,5
53,011,235810,,26,5
53,011,2359//,,791,151
53,011,23591/,,55,7
53,011,235910,,55,7
53,011,23592/,,28,4
53,011,235920,,28,4
53,011,23593/,,286,63
53,011,235930,,286,63
53,011,23594/,,6,4
53,011,235940,,6,4
53,011,23595/,,42,7
53,011,235950,,42,7
53,011,23599/,,374,66
53,011,235990,,374,66
53,011,31----,,17641,424
53,011,311///,,897,21
53,011,3111//,B,0,5
53,011,31111/,B,0,5
53,011,311119,B,0,5
53,011,3112//,B,0,2
53,011,31121/,B,0,1
53,011,311213,B,0,1
53,011,31122/,A,0,1
53,011,311225,A,0,1
53,011,3114//,C,0,2
53,011,31141/,A,0,1
53,011,311411,A,0,1
53,011,31142/,B,0,1
53,011,311421,B,0,1
53,011,3115//,,124,3
53,011,31151/,B,0,2
53,011,311511,B,0,2
53,011,31152/,B,0,1
53,011,311520,B,0,1
53,011,3116//,A,0,2
53,011,31161/,A,0,2
53,011,311611,A,0,1
53,011,311612,A,0,1
53,011,3117//,A,0,1
53,011,31171/,A,0,1
53,011,311712,A,0,1
53,011,3118//,,17,4
53,011,31181/,A,0,3
53,011,311811,A,0,1
53,011,311812,A,0,2
53,011,31182/,A,0,1
53,011,311822,A,0,1
53,011,3119//,F,0,2
53,011,31191/,F,0,1
53,011,311919,F,0,1
53,011,31194/,A,0,1
53,011,311942,A,0,1
53,011,312///,A,0,1
53,011,3121//,A,0,1
53,011,31212/,A,0,1
53,011,312120,A,0,1
53,011,313///,E,0,5
53,011,3132//,E,0,5
53,011,31321/,C,0,2
53,011,313210,C,0,2
53,011,31322/,A,0,2
53,011,313221,A,0,2
53,011,31323/,C,0,1
53,011,313230,C,0,1
53,011,314///,A,0,1
53,011,3149//,A,0,1
53,011,31491/,A,0,1
53,011,314912,A,0,1
53,011,315///,,499,7
53,011,3152//,,499,7
53,011,31521/,C,0,3
53,011,315211,B,0,1
53,011,315212,B,0,2
53,011,31522/,A,0,1
53,011,315223,A,0,1
53,011,31523/,E,0,2
53,011,315239,E,0,2
53,011,31529/,A,0,1
53,011,315292,A,0,1
53,011,316///,A,0,1
53,011,3169//,A,0,1
53,011,31699/,A,0,1
53,011,316999,A,0,1
53,011,321///,,822,34
53,011,3211//,,288,8
53,011,32111/,,288,8
53,011,321113,C,0,6
53,011,321114,C,0,2
53,011,3212//,,286,11
53,011,32121/,,286,11
53,011,321211,A,0,1
53,011,321212,A,0,1
53,011,321214,,274,8
53,011,321219,A,0,1
53,011,3219//,,248,15
53,011,32191/,,96,8
53,011,321911,B,0,2
53,011,321912,B,0,5
53,011,321918,A,0,1
53,011,32192/,B,0,2
53,011,321920,B,0,2
53,011,32199/,B,0,5
53,011,321992,B,0,2
53,011,321999,A,0,3
53,011,322///,,2392,12
53,011,3221//,G,0,1
53,011,32212/,G,0,1
53,011,322121,G,0,1
53,011,3222//,F,0,11
53,011,32221/,,260,4
53,011,322212,B,0,1
53,011,322214,B,0,2
53,011,322215,C,0,1
53,011,32222/,E,0,2
53,011,322224,E,0,2
53,011,32223/,B,0,1
53,011,322232,B,0,1
53,011,32229/,E,0,4
53,011,322291,C,0,2
53,011,322299,C,0,2
53,011,323///,,263,28
53,011,3231//,,263,28
53,011,32311/,,263,28
53,011,323110,,179,14
53,011,323113,B,0,3
53,011,323114,,57,9
53,011,323119,A,0,2
53,011,325///,,405,19
53,011,3251//,,60,3
53,011,32512/,B,0,1
53,011,325120,B,0,1
53,011,32518/,A,0,2
53,011,325188,A,0,2
53,011,3254//,,120,5
53,011,32541/,,120,5
53,011,325411,B,0,2
53,011,325412,B,0,2
53,011,325413,A,0,1
53,011,3255//,,140,5
53,011,32551/,A,0,2
53,011,325510,A,0,2
53,011,32552/,C,0,3
53,011,325520,C,0,3
53,011,3259//,,85,6
53,011,32599/,,85,6
53,011,325991,A,0,2
53,011,325998,B,0,4
53,011,326///,,1068,23
53,011,3261//,G,0,22
53,011,32612/,,164,5
53,011,326121,B,0,2
53,011,326122,C,0,3
53,011,32613/,B,0,1
53,011,326130,B,0,1
53,011,32616/,B,0,2
53,011,326160,B,0,2
53,011,32619/,,816,14
53,011,326199,,816,14
53,011,3262//,B,0,1
53,011,32629/,B,0,1
53,011,326291,B,0,1
53,011,327///,,335,14
53,011,3271//,A,0,1
53,011,32711/,A,0,1
53,011,327112,A,0,1
53,011,3272//,,139,5
53,011,32721/,,139,5
53,011,327212,B,0,1
53,011,327215,B,0,4
53,011,3273//,C,0,7
53,011,32732/,C,0,3
53,011,327320,C,0,3
53,011,32733/,A,0,1
53,011,327332,A,0,1
53,011,32739/,B,0,3
53,011,327390,B,0,3
53,011,3279//,A,0,1
53,011,32791/,A,0,1
53,011,327910,A,0,1
53,011,331///,F,0,8
53,011,3313//,F,0,3
53,011,33131/,F,0,3
53,011,331312,F,0,1
53,011,331314,B,0,2
53,011,3314//,A,0,1
53,011,33149/,A,0,1
53,011,331492,A,0,1
53,011,3315//,B,0,4
53,011,33151/,B,0,2
53,011,331511,A,0,1
53,011,331513,B,0,1
53,011,33152/,B,0,2
53,011,331521,B,0,2
53,011,332///,,1274,84
53,011,3322//,B,0,1
53,011,33221/,B,0,1
53,011,332212,B,0,1
53,011,3323//,,542,27
53,011,33231/,,192,14
53,011,332312,C,0,11
53,011,332313,B,0,3
53,011,33232/,,350,13
53,011,332321,A,0,1
53,011,332322,,315,8
53,011,332323,B,0,4
53,011,3324//,B,0,1
53,011,33243/,B,0,1
53,011,332431,B,0,1
53,011,3325//,B,0,1
53,011,33251/,B,0,1
53,011,332510,B,0,1
53,011,3327//,,398,39
53,011,33271/,E,0,37
53,011,332710,E,0,37
53,011,33272/,B,0,2
53,011,332721,B,0,2
53,011,3328//,,35,5
53,011,33281/,,35,5
53,011,332811,B,0,1
53,011,332813,A,0,4
53,011,3329//,C,0,10
53,011,33291/,B,0,2
53,011,332913,A,0,1
53,011,332919,B,0,1
53,011,33299/,B,0,8
53,011,332996,A,0,1
53,011,332999,B,0,7
53,011,333///,,1264,40
53,011,3331//,A,0,1
53,011,33311/,A,0,1
53,011,333111,A,0,1
53,011,3332//,,575,9
53,011,33321/,A,0,1
53,011,333210,A,0,1
53,011,33322/,A,0,2
53,011,333220,A,0,2
53,011,33329/,,559,6
53,011,333291,C,0,4
53,011,333298,E,0,2
53,011,3333//,,265,4
53,011,33331/,,265,4
53,011,333315,A,0,1
53,011,333319,E,0,3
53,011,3334//,C,0,2
53,011,33341/,C,0,2
53,011,333412,A,0,1
53,011,333414,C,0,1
53,011,3335//,B,0,10
53,011,33351/,B,0,10
53,011,333511,,23,3
53,011,333514,A,0,4
53,011,333515,A,0,3
53,011,3339//,,268,14
53,011,33391/,C,0,3
53,011,333911,C,0,1
53,011,333912,B,0,2
53,011,33392/,B,0,3
53,011,333924,B,0,3
53,011,33399/,,85,8
53,011,333993,B,0,1
53,011,333999,B,0,7
53,011,334///,,5484,27
53,011,3341//,G,0,1
53,011,33411/,G,0,1
53,011,334119,G,0,1
53,011,3342//,B,0,5
53,011,33422/,B,0,3
53,011,334220,B,0,3
53,011,33429/,A,0,2
53,011,334290,A,0,2
53,011,3343//,F,0,1
53,011,33431/,F,0,1
53,011,334310,F,0,1
53,011,3344//,,3535,11
53,011,33441/,,3535,11
53,011,334412,A,0,1
53,011,334413,,2442,4
53,011,334414,F,0,1
53,011,334419,E,0,5
53,011,3345//,B,0,8
53,011,33451/,B,0,8
53,011,334511,B,0,2
53,011,334513,A,0,2
53,011,334514,A,0,2
53,011,334515,A,0,1
53,011,334519,A,0,1
53,011,3346//,A,0,1
53,011,33461/,A,0,1
53,011,334612,A,0,1
53,011,335///,,193,9
53,011,3351//,A,0,1
53,011,33512/,A,0,1
53,011,335129,A,0,1
53,011,3352//,A,0,1
53,011,33522/,A,0,1
53,011,335221,A,0,1
53,011,3353//,C,0,6
53,011,33531/,C,0,6
53,011,335313,A,0,1
53,011,335314,,167,5
53,011,3359//,A,0,1
53,011,33599/,A,0,1
53,011,335999,A,0,1
53,011,336///,,566,10
53,011,3361//,A,0,1
53,011,33612/,A,0,1
53,011,336120,A,0,1
53,011,3362//,C,0,1
53,011,33621/,C,0,1
53,011,336211,C,0,1
53,011,3363//,B,0,3
53,011,33631/,A,0,1
53,011,336312,A,0,1
53,011,33636/,A,0,1
53,011,336360,A,0,1
53,011,33639/,B,0,1
53,011,336399,B,0,1
53,011,3364//,A,0,1
53,011,33641/,A,0,1
53,011,336413,A,0,1
53,011,3366//,,230,3
53,011,33661/,,230,3
53,011,336611,C,0,2
53,011,336612,B,0,1
53,011,3369//,A,0,1
53,011,33699/,A,0,1
53,011,336999,A,0,1
53,011,337///,,388,31
53,011,3371//,,295,24
53,011,33711/,,226,17
53,011,337110,,226,17
53,011,33712/,,69,7
53,011,337122,A,0,5
53,011,337125,B,0,1
53,011,337127,B,0,1
53,011,3372//,B,0,6
53,011,33721/,B,0,6
53,011,337212,A,0,2
53,011,337215,B,0,4
53,011,3379//,A,0,1
53,011,33791/,A,0,1
53,011,337910,A,0,1
53,011,339///,,628,49
53,011,3391//,,215,19
53,011,33911/,,215,19
53,011,339112,B,0,3
53,011,339113,B,0,1
53,011,339114,A,0,1
53,011,339115,A,0,1
53,011,339116,,58,13
53,011,3399//,,413,30
53,011,33991/,A,0,2
53,011,339911,A,0,1
53,011,339914,A,0,1
53,011,33992/,,328,11
53,011,339920,,328,11
53,011,33994/,A,0,2
53,011,339941,A,0,2
53,011,33995/,,56,8
53,011,339950,,56,8
53,011,33999/,B,0,7
53,011,339992,A,0,2
53,011,339999,,13,5
53,011,42----,,4003,472
53,011,421///,,2696,365
53,011,4211//,,139,26
53,011,42111/,A,0,2
53,011,421110,A,0,2
53,011,42112/,,105,13
53,011,421120,,105,13
53,011,42113/,A,0,5
53,011,421130,A,0,5
53,011,42114/,,21,6
53,011,421140,,21,6
53,011,4212//,,100,12
53,011,42121/,B,0,7
53,011,421210,B,0,7
53,011,42122/,B,0,5
53,011,421220,B,0,5
53,011,4213//,,229,37
53,011,42131/,,111,21
53,011,421310,,111,21
53,011,42132/,,81,6
53,011,421320,,81,6
53,011,42133/,,5,4
53,011,421330,,5,4
53,011,42139/,,32,6
53,011,421390,,32,6
53,011,4214//,,486,49
53,011,42141/,A,0,1
53,011,421410,A,0,1
53,011,42142/,,31,4
53,011,421420,,31,4
53,011,42143/,,272,25
53,011,421430,,272,25
53,011,42144/,,44,5
53,011,421440,,44,5
53,011,42145/,,80,10
53,011,421450,,80,10
53,011,42146/,B,0,3
53,011,421460,B,0,3
53,011,42149/,A,0,1
53,011,421490,A,0,1
53,011,4215//,,131,19
53,011,42151/,,131,19
53,011,421510,,131,19
53,011,4216//,,484,48
53,011,42161/,C,0,21
53,011,421610,C,0,21
53,011,42162/,A,0,2
53,011,421620,A,0,2
53,011,42169/,,297,25
53,011,421690,,297,25
53,011,4217//,,277,32
53,011,42171/,,120,12
53,011,421710,,120,12
53,011,42172/,,86,12
53,011,421720,,86,12
53,011,42173/,,71,8
53,011,421730,,71,8
53,011,4218//,,649,95
53,011,42181/,,83,9
53,011,421810,,83,9
53,011,42182/,,14,3
53,011,421820,,14,3
53,011,42183/,,328,52
53,011,421830,,328,52
53,011,42184/,,164,24
53,011,421840,,164,24
53,011,42185/,,17,3
53,011,421850,,17,3
53,011,42186/,,43,4
53,011,421860,,43,4
53,011,4219//,,201,47
53,011,42191/,,22,8
53,011,421910,,22,8
53,011,42192/,,43,10
53,011,421920,,43,10
53,011,42193/,,73,7
53,011,421930,,73,7
53,011,42194/,,32,4
53,011,421940,,32,4
53,011,42199/,,31,18
53,011,421990,,31,18
53,011,422///,,1307,107
53,011,4221//,,84,14
53,011,42211/,,43,4
53,011,422110,,43,4
53,011,42212/,A,0,3
53,011,422120,A,0,3
53,011,42213/,B,0,7
53,011,422130,B,0,7
53,011,4222//,,276,9
53,011,42221/,,276,9
53,011,422210,,276,9
53,011,4223//,,23,8
53,011,42231/,,9,5
53,011,422310,,9,5
53,011,42232/,A,0,2
53,011,422320,A,0,2
53,011,42233/,A,0,1
53,011,422330,A,0,1
53,011,4224//,,492,32
53,011,42241/,C,0,3
53,011,422410,C,0,3
53,011,42242/,B,0,2
53,011,422420,B,0,2
53,011,42243/,,25,4
53,011,422430,,25,4
53,011,42245/,A,0,3
53,011,422450,A,0,3
53,011,42246/,A,0,1
53,011,422460,A,0,1
53,011,42247/,,16,4
53,011,422470,,16,4
53,011,42248/,A,0,2
53,011,422480,A,0,2
53,011,42249/,,158,13
53,011,422490,,158,13
53,011,4225//,A,0,2
53,011,42251/,A,0,1
53,011,422510,A,0,1
53,011,42252/,A,0,1
53,011,422520,A,0,1
53,011,4226//,,139,15
53,011,42261/,,81,7
53,011,422610,,81,7
53,011,42269/,,58,8
53,011,422690,,58,8
53,011,4227//,B,0,5
53,011,42271/,B,0,5
53,011,422710,B,0,5
53,011,4228//,,158,4
53,011,42281/,,158,4
53,011,422810,,158,4
53,011,4229//,,78,18
53,011,42291/,,36,5
53,011,422910,,36,5
53,011,42292/,,21,5
53,011,422920,,21,5
53,011,42293/,A,0,2
53,011,422930,A,0,2
53,011,42295/,,11,3
53,011,422950,,11,3
53,011,42299/,A,0,3
53,011,422990,A,0,3
53,011,44----,,13612,906
53,011,441///,,1682,96
53,011,4411//,,1019,31
53,011,44111/,,931,14
53,011,441110,,931,14
53,011,44112/,,88,17
53,011,441120,,88,17
53,011,4412//,,97,11
53,011,44121/,B,0,4
53,011,441210,B,0,4
53,011,44122/,B,0,7
53,011,441221,A,0,1
53,011,441222,,17,3
53,011,441229,A,0,3
53,011,4413//,,566,54
53,011,44131/,,312,35
53,011,441310,,312,35
53,011,44132/,,254,19
53,011,441320,,254,19
53,011,442///,,328,50
53,011,4421//,,176,25
53,011,44211/,,176,25
53,011,442110,,176,25
53,011,4422//,,152,25
53,011,44221/,,56,12
53,011,442210,,56,12
53,011,44229/,,96,13
53,011,442291,A,0,2
53,011,442299,B,0,11
53,011,443///,,268,40
53,011,4431//,,268,40
53,011,44311/,,119,22
53,011,443111,,71,10
53,011,443112,,48,12
53,011,44312/,,126,14
53,011,443120,,126,14
53,011,44313/,,23,4
53,011,443130,,23,4
53,011,444///,,1158,91
53,011,4441//,,814,67
53,011,44411/,,116,3
53,011,444110,,116,3
53,011,44412/,,36,8
53,011,444120,,36,8
53,011,44413/,,27,7
53,011,444130,,27,7
53,011,44419/,,635,49
53,011,444190,,635,49
53,011,4442//,,344,24
53,011,44421/,,21,6
53,011,444210,,21,6
53,011,44422/,,323,18
53,011,444220,,323,18
53,011,445///,,2723,120
53,011,4451//,,2505,86
53,011,44511/,,2372,56
53,011,445110,,2372,56
53,011,44512/,,133,30
53,011,445120,,133,30
53,011,4452//,C,0,25
53,011,44521/,B,0,6
53,011,445210,B,0,6
53,011,44529/,,154,19
53,011,445291,,37,6
53,011,445292,,17,4
53,011,445299,,100,9
53,011,4453//,B,0,9
53,011,44531/,B,0,9
53,011,445310,B,0,9
53,011,446///,,968,67
53,011,4461//,,968,67
53,011,44611/,,588,27
53,011,446110,,588,27
53,011,44612/,,45,9
53,011,446120,,45,9
53,011,44613/,,46,10
53,011,446130,,46,10
53,011,44619/,,289,21
53,011,446191,,23,8
53,011,446199,,266,13
53,011,447///,,955,117
53,011,4471//,,955,117
53,011,44711/,,699,89
53,011,447110,,699,89
53,011,44719/,,256,28
53,011,447190,,256,28
53,011,448///,,707,71
53,011,4481//,,575,41
53,011,44811/,,20,3
53,011,448110,,20,3
53,011,44812/,,74,12
53,011,448120,,74,12
53,011,44813/,A,0,1
53,011,448130,A,0,1
53,011,44814/,,403,12
53,011,448140,,403,12
53,011,44815/,A,0,5
53,011,448150,A,0,5
53,011,44819/,,51,8
53,011,448190,,51,8
53,011,4482//,,54,11
53,011,44821/,,54,11
53,011,448210,,54,11
53,011,4483//,,78,19
53,011,44831/,,78,19
53,011,448310,,78,19
53,011,451///,,677,61
53,011,4511//,,444,39
53,011,45111/,,195,20
53,011,451110,,195,20
53,011,45112/,,173,11
53,011,451120,,173,11
53,011,45113/,B,0,5
53,011,451130,B,0,5
53,011,45114/,B,0,3
53,011,451140,B,0,3
53,011,4512//,,233,22
53,011,45121/,,132,15
53,011,451211,,132,15
53,011,45122/,,101,7
53,011,451220,,101,7
53,011,452///,,3027,25
53,011,4521//,,1253,7
53,011,45211/,,1253,7
53,011,452110,,1253,7
53,011,4529//,,1774,18
53,011,45291/,G,0,8
53,011,452910,G,0,8
53,011,45299/,C,0,10
53,011,452990,C,0,10
53,011,453///,,812,125
53,011,4531//,,140,23
53,011,45311/,,140,23
53,011,453110,,140,23
53,011,4532//,,181,29
53,011,45321/,,61,8
53,011,453210,,61,8
53,011,45322/,,120,21
53,011,453220,,120,21
53,011,4533//,,192,24
53,011,45331/,,192,24
53,011,453310,,192,24
53,011,4539//,,299,49
53,011,45391/,,93,12
53,011,453910,,93,12
53,011,45392/,A,0,2
53,011,453920,A,0,2
53,011,45393/,B,0,7
53,011,453930,B,0,7
53,011,45399/,,152,28
53,011,453991,,5,3
53,011,453998,,147,25
53,011,454///,,307,43
53,011,4541//,,216,18
53,011,45411/,,216,18
53,011,454110,,216,18
53,011,4542//,A,0,2
53,011,45421/,A,0,2
53,011,454210,A,0,2
53,011,4543//,B,0,23
53,011,45431/,A,0,4
53,011,454311,A,0,2
53,011,454312,A,0,2
53,011,45439/,,70,19
53,011,454390,,70,19
53,011,48----,,2126,226
53,011,481///,A,0,1
53,011,4811//,A,0,1
53,011,48111/,A,0,1
53,011,481111,A,0,1
53,011,483///,C,0,4
53,011,4831//,A,0,2
53,011,48311/,A,0,2
53,011,483112,A,0,1
53,011,483113,A,0,1
53,011,4832//,C,0,2
53,011,48321/,C,0,2
53,011,483211,C,0,2
53,011,484///,,1256,135
53,011,4841//,,834,77
53,011,48411/,,253,23
53,011,484110,,253,23
53,011,48412/,,581,54
53,011,484121,,511,48
53,011,484122,,70,6
53,011,4842//,,422,58
53,011,48421/,,126,12
53,011,484210,,126,12
53,011,48422/,,171,36
53,011,484220,,171,36
53,011,48423/,,125,10
53,011,484230,,125,10
53,011,485///,,275,9
53,011,4851//,B,0,1
53,011,48511/,B,0,1
53,011,485111,B,0,1
53,011,4853//,B,0,4
53,011,48531/,B,0,2
53,011,485310,B,0,2
53,011,48532/,A,0,2
53,011,485320,A,0,2
53,011,4854//,C,0,1
53,011,48541/,C,0,1
53,011,485410,C,0,1
53,011,4859//,B,0,3
53,011,48599/,B,0,3
53,011,485991,B,0,2
53,011,485999,B,0,1
53,011,486///,A,0,1
53,011,4869//,A,0,1
53,011,48691/,A,0,1
53,011,486910,A,0,1
53,011,487///,A,0,3
53,011,4872//,A,0,3
53,011,48721/,A,0,3
53,011,487210,A,0,3
53,011,488///,,310,54
53,011,4881//,A,0,3
53,011,48811/,A,0,1
53,011,488119,A,0,1
53,011,48819/,A,0,2
53,011,488190,A,0,2
53,011,4882//,A,0,2
53,011,48821/,A,0,2
53,011,488210,A,0,2
53,011,4883//,,57,8
53,011,48832/,B,0,2
53,011,488320,B,0,2
53,011,48833/,,14,4
53,011,488330,,14,4
53,011,48839/,A,0,2
53,011,488390,A,0,2
53,011,4884//,C,0,12
53,011,48841/,,101,10
53,011,488410,,101,10
53,011,48849/,A,0,2
53,011,488490,A,0,2
53,011,4885//,,125,26
53,011,48851/,,125,26
53,011,488510,,125,26
53,011,4889//,A,0,3
53,011,48899/,A,0,3
53,011,488991,A,0,2
53,011,488999,A,0,1
53,011,492///,B,0,7
53,011,4921//,A,0,4
53,011,49211/,A,0,4
53,011,492110,A,0,4
53,011,4922//,A,0,3
53,011,49221/,A,0,3
