fipstate,fipscty,sic,empflag,emp,est
53,001,----,,3898,406
53,001,07--,,338,24
53,001,0700,,338,24
53,001,0710,A,0,1
53,001,0720,,307,12
53,001,0740,A,0,1
53,001,0750,,20,4
53,001,0760,A,0,1
53,001,0761,A,0,1
53,001,0780,A,0,2
53,001,10--,A,0,1
53,001,1300,A,0,1
53,001,1310,A,0,1
53,001,15--,,115,34
53,001,1500,,24,14
53,001,1510,,21,12
53,001,1600,,39,4
53,001,1620,,39,3
53,001,1700,,52,16
53,001,1710,,8,3
53,001,1730,A,0,2
53,001,1750,A,0,1
53,001,1751,A,0,1
53,001,1760,A,0,1
53,001,1770,A,0,1
53,001,1780,A,0,1
53,001,1790,,15,6
53,001,1794,A,0,4
53,001,1799,A,0,2
53,001,20--,,1180,14
53,001,2000,,1125,4
53,001,2030,G,0,3
53,001,2037,G,0,3
53,001,2040,B,0,1
53,001,2048,B,0,1
53,001,2700,,39,3
53,001,2710,,39,3
53,001,3200,A,0,2
53,001,3270,A,0,2
53,001,3273,A,0,2
53,001,3500,,6,4
53,001,3520,A,0,2
53,001,3523,A,0,2
53,001,3590,A,0,2
53,001,3599,A,0,2
53,001,399\,A,0,1
53,001,40--,,179,43
53,001,4200,,113,32
53,001,4210,C,0,31
53,001,4220,A,0,1
53,001,4221,A,0,1
53,001,4700,B,0,4
53,001,4720,,9,3
53,001,4724,,9,3
53,001,4780,A,0,1
53,001,4800,A,0,4
53,001,4810,A,0,1
53,001,4813,A,0,1
53,001,4830,A,0,2
53,001,4900,B,0,3
53,001,4910,A,0,1
53,001,4930,A,0,2
53,001,4931,A,0,2
53,001,50--,,470,49
53,001,5000,,133,14
53,001,5040,A,0,3
53,001,5044,A,0,1
53,001,5045,A,0,1
53,001,5047,A,0,1
53,001,5080,C,0,11
53,001,5083,,115,9
53,001,5084,A,0,1
53,001,5085,A,0,1
53,001,5100,,337,35
53,001,5140,A,0,2
53,001,5143,A,0,1
53,001,5148,A,0,1
53,001,5150,,58,12
53,001,5153,,57,11
53,001,5160,A,0,1
53,001,5169,A,0,1
53,001,5170,A,0,2
53,001,5171,A,0,2
53,001,5190,,251,18
53,001,5191,E,0,17
53,001,5199,A,0,1
53,001,52--,,746,91
53,001,5200,,34,4
53,001,5210,A,0,1
53,001,5230,A,0,1
53,001,5250,A,0,2
53,001,5300,A,0,2
53,001,5330,A,0,2
53,001,5400,,158,13
53,001,5410,C,0,12
53,001,5430,A,0,1
53,001,5500,,109,17
53,001,5510,A,0,2
53,001,5530,B,0,8
53,001,5540,,50,7
53,001,5600,A,0,2
53,001,5610,A,0,1
53,001,5650,A,0,1
53,001,5700,,9,5
53,001,5710,A,0,4
53,001,5712,A,0,2
53,001,5713,A,0,2
53,001,5730,A,0,1
53,001,5731,A,0,1
53,001,5800,,339,30
53,001,5812,,311,23
53,001,5813,,28,5
53,001,5900,,81,18
53,001,5910,,45,5
53,001,5920,A,0,4
53,001,5940,,13,5
53,001,5941,A,0,2
53,001,5944,A,0,1
53,001,5945,A,0,1
53,001,5947,A,0,1
53,001,5960,A,0,2
53,001,5961,A,0,1
53,001,5963,A,0,1
53,001,5980,A,0,1
53,001,5984,A,0,1
53,001,5990,A,0,1
53,001,5992,A,0,1
53,001,60--,,119,29
53,001,6000,,66,10
53,001,6020,B,0,9
53,001,6030,A,0,1
53,001,6300,A,0,1
53,001,6360,A,0,1
53,001,6400,B,0,8
53,001,6500,,21,10
53,001,6510,,16,7
53,001,6530,A,0,2
53,001,6550,A,0,1
53,001,6553,A,0,1
53,001,70--,,745,118
53,001,7000,,41,6
53,001,7010,B,0,5
53,001,7030,A,0,1
53,001,7033,A,0,1
53,001,7200,,20,7
53,001,7230,A,0,5
53,001,7260,A,0,2
53,001,7300,A,0,3
53,001,7340,A,0,1
53,001,7349,A,0,1
53,001,7350,A,0,1
53,001,7353,A,0,1
53,001,7380,A,0,1
53,001,7389,A,0,1
53,001,7500,,40,16
53,001,7530,,33,12
53,001,7532,A,0,2
53,001,7533,A,0,1
53,001,7537,A,0,1
53,001,7538,B,0,7
53,001,7540,,7,4
53,001,7542,A,0,3
53,001,7549,A,0,1
53,001,7600,,10,5
53,001,7620,A,0,1
53,001,7622,A,0,1
53,001,7690,A,0,4
53,001,7692,A,0,1
53,001,7699,,6,3
53,001,7800,A,0,1
53,001,7830,A,0,1
53,001,7832,A,0,1
53,001,7900,,5,4
53,001,7930,A,0,1
53,001,7990,A,0,3
53,001,7991,A,0,1
53,001,7997,A,0,2
53,001,8000,,419,17
53,001,8010,,83,3
53,001,8020,,31,5
53,001,8030,A,0,1
53,001,8040,,5,3
53,001,8041,A,0,2
53,001,8042,A,0,1
53,001,8050,C,0,2
53,001,8060,C,0,2
53,001,8090,A,0,1
53,001,8100,,18,8
53,001,8200,A,0,2
53,001,8210,A,0,2
53,001,8300,,72,13
53,001,8320,A,0,2
53,001,8350,,60,8
53,001,8360,A,0,2
53,001,8390,A,0,1
53,001,8600,,77,30
53,001,8610,A,0,2
53,001,8620,A,0,1
53,001,8630,A,0,1
53,001,8640,,7,5
53,001,8650,A,0,1
53,001,8660,,56,20
53,001,8700,,24,6
53,001,8720,A,0,2
53,001,8730,A,0,2
53,001,8732,A,0,1
53,001,8734,A,0,1
53,001,8740,A,0,2
53,001,8742,A,0,1
53,001,8748,A,0,1
53,001,99--,A,0,3
53,003,----,,3330,392
53,003,07--,,32,8
53,003,0700,,32,8
53,003,0720,A,0,1
53,003,0740,A,0,2
53,003,0780,,11,3
53,003,15--,,359,61
53,003,1500,B,0,24
53,003,1510,B,0,20
53,003,1600,C,0,3
53,003,1610,C,0,2
53,003,1620,A,0,1
53,003,1700,,140,34
53,003,1710,,62,9
53,003,1720,,3,3
53,003,1730,,21,4
53,003,1740,A,0,1
53,003,1741,A,0,1
53,003,1750,,39,10
53,003,1751,B,0,8
53,003,1752,A,0,2
53,003,1770,A,0,2
53,003,1790,,10,5
53,003,1793,A,0,1
53,003,1794,A,0,2
53,003,1799,A,0,2
53,003,20--,,292,32
53,003,2000,A,0,2
53,003,2040,A,0,1
53,003,2041,A,0,1
53,003,2050,A,0,1
53,003,2051,A,0,1
53,003,2200,A,0,1
53,003,2260,A,0,1
53,003,2400,,147,12
53,003,2410,B,0,7
53,003,2420,C,0,3
53,003,2421,C,0,3
53,003,2430,A,0,2
53,003,2434,A,0,2
53,003,2500,B,0,2
53,003,2520,A,0,1
53,003,2521,A,0,1
53,003,2540,A,0,1
53,003,2542,A,0,1
53,003,2700,A,0,2
53,003,2750,A,0,2
53,003,2752,A,0,2
53,003,3200,A,0,2
53,003,3270,A,0,2
53,003,3271,A,0,1
53,003,3272,A,0,1
53,003,3300,A,0,1
53,003,3360,A,0,1
53,003,3365,A,0,1
53,003,3400,A,0,1
53,003,3440,A,0,1
53,003,3446,A,0,1
53,003,3500,A,0,3
53,003,3510,A,0,1
53,003,3519,A,0,1
53,003,3550,A,0,1
53,003,3559,A,0,1
53,003,3580,A,0,1
53,003,3581,A,0,1
53,003,3600,A,0,1
53,003,3690,A,0,1
53,003,3699,A,0,1
53,003,3700,,67,4
53,003,3730,B,0,3
53,003,3732,B,0,3
53,003,3790,A,0,1
53,003,3799,A,0,1
53,003,399\,A,0,1
53,003,40--,,73,15
53,003,4100,A,0,1
53,003,4120,A,0,1
53,003,4200,A,0,8
53,003,4210,A,0,6
53,003,4220,A,0,2
53,003,4226,A,0,2
53,003,4400,A,0,1
53,003,4490,A,0,1
53,003,4493,A,0,1
53,003,4500,A,0,1
53,003,4520,A,0,1
53,003,4700,A,0,1
53,003,4720,A,0,1
53,003,4724,A,0,1
53,003,4800,A,0,2
53,003,4810,A,0,1
53,003,4813,A,0,1
53,003,4830,A,0,1
53,003,4900,B,0,1
53,003,4930,B,0,1
53,003,4931,B,0,1
53,003,50--,,155,16
53,003,5000,,95,11
53,003,5010,A,0,2
53,003,5013,A,0,2
53,003,5030,B,0,2
53,003,5031,A,0,1
53,003,5039,A,0,1
53,003,5040,B,0,2
53,003,5045,A,0,1
53,003,5048,B,0,1
53,003,5060,A,0,2
53,003,5063,A,0,2
53,003,5070,A,0,1
53,003,5072,A,0,1
53,003,5090,A,0,2
53,003,5093,A,0,1
53,003,5094,A,0,1
53,003,5100,,60,5
53,003,5150,B,0,2
53,003,5153,B,0,2
53,003,5180,A,0,1
53,003,5181,A,0,1
53,003,5190,B,0,2
53,003,5191,A,0,1
53,003,5192,A,0,1
53,003,52--,,1034,93
53,003,5200,,77,5
53,003,5210,B,0,2
53,003,5250,A,0,1
53,003,5260,A,0,1
53,003,5270,A,0,1
53,003,5300,C,0,2
53,003,5330,A,0,1
53,003,5390,C,0,1
53,003,5400,,192,11
53,003,5410,,172,6
53,003,5420,A,0,2
53,003,5430,A,0,1
53,003,5440,A,0,1
53,003,5460,A,0,1
53,003,5500,,64,9
53,003,5520,A,0,1
53,003,5530,A,0,2
53,003,5540,A,0,3
53,003,5560,B,0,2
53,003,5570,A,0,1
53,003,5600,A,0,1
53,003,5650,A,0,1
53,003,5700,A,0,4
53,003,5710,A,0,4
53,003,5712,A,0,2
53,003,5713,A,0,1
53,003,5714,A,0,1
53,003,5800,,370,30
53,003,5812,,357,22
53,003,5813,,13,7
53,003,5900,,179,30
53,003,5910,,77,4
53,003,5920,A,0,2
53,003,5930,,18,5
53,003,5940,,65,14
53,003,5941,A,0,2
53,003,5942,A,0,1
53,003,5943,A,0,2
53,003,5944,,16,4
53,003,5945,A,0,1
53,003,5947,,12,3
53,003,5949,B,0,1
53,003,5960,A,0,2
53,003,5963,A,0,2
53,003,5990,,4,3
53,003,5995,A,0,1
53,003,5999,A,0,2
53,003,599\,A,0,1
53,003,60--,,114,30
53,003,6000,,52,5
53,003,6020,B,0,3
53,003,6030,A,0,2
53,003,6100,A,0,2
53,003,6150,A,0,2
53,003,6200,A,0,1
53,003,6210,A,0,1
53,003,6300,A,0,1
53,003,6330,A,0,1
53,003,6400,A,0,6
53,003,6500,,39,14
53,003,6510,A,0,8
53,003,6530,,10,4
53,003,6540,A,0,1
53,003,6550,A,0,1
53,003,6553,A,0,1
53,003,6700,A,0,1
53,003,6790,A,0,1
53,003,6794,A,0,1
53,003,70--,,1270,134
53,003,7000,,111,9
53,003,7010,C,0,7
53,003,7020,A,0,1
53,003,7030,A,0,1
53,003,7033,A,0,1
53,003,7200,,29,9
53,003,7210,A,0,2
53,003,7211,A,0,1
53,003,7216,A,0,1
53,003,7230,,15,5
53,003,7260,A,0,1
53,003,7290,A,0,1
53,003,7299,A,0,1
53,003,7300,,185,17
53,003,7320,A,0,1
53,003,7322,A,0,1
53,003,7340,,44,5
53,003,7342,A,0,1
53,003,7349,B,0,4
53,003,7350,,37,6
53,003,7352,A,0,1
53,003,7359,,26,4
53,003,7360,B,0,1
53,003,7363,B,0,1
53,003,7370,A,0,1
53,003,7371,A,0,1
53,003,7380,,3,3
53,003,7389,,3,3
53,003,7500,,34,14
53,003,7530,B,0,13
53,003,7532,A,0,4
53,003,7538,B,0,9
53,003,7540,A,0,1
53,003,7542,A,0,1
53,003,7600,A,0,2
53,003,7690,A,0,2
53,003,7692,A,0,1
53,003,7699,A,0,1
53,003,7800,,24,3
53,003,7840,,24,3
53,003,7900,B,0,4
53,003,7920,A,0,1
53,003,7929,A,0,1
53,003,7990,B,0,2
53,003,7991,A,0,1
53,003,7997,B,0,1
53,003,8000,,370,24
53,003,8010,,17,7
53,003,8020,,23,4
53,003,8030,A,0,1
53,003,8040,,16,8
53,003,8041,A,0,6
53,003,8042,A,0,2
53,003,8050,C,0,2
53,003,8060,C,0,1
53,003,8070,A,0,1
53,003,8071,A,0,1
53,003,8100,,35,9
53,003,8200,C,0,2
53,003,8210,C,0,2
53,003,8300,,167,10
53,003,8320,,110,6
53,003,8330,A,0,1
53,003,8350,B,0,1
53,003,8360,A,0,1
53,003,8600,,113,20
53,003,8610,A,0,2
53,003,8640,B,0,6
53,003,8660,,65,12
53,003,8700,,37,10
53,003,8710,A,0,3
53,003,8712,A,0,2
53,003,8713,A,0,1
53,003,8720,A,0,6
53,003,8740,A,0,1
53,003,8741,A,0,1
53,003,899\,A,0,1
53,003,99--,,1,3
53,005,----,,51765,2955
53,005,07--,,593,62
53,005,0700,,593,62
53,005,0710,A,0,1
53,005,0720,,241,6
53,005,0740,,44,10
53,005,0750,,20,6
53,005,0760,A,0,1
53,005,0762,A,0,1
53,005,0780,,276,37
53,005,10--,A,0,2
53,005,1300,A,0,1
53,005,1380,A,0,1
53,005,1381,A,0,1
53,005,1400,A,0,1
53,005,1420,A,0,1
53,005,1429,A,0,1
53,005,15--,,2909,463
53,005,1500,,743,175
53,005,1510,,652,132
53,005,1530,,30,9
53,005,1600,,201,17
53,005,1610,A,0,3
53,005,1620,C,0,14
53,005,1700,,1965,271
53,005,1710,,564,43
53,005,1720,,112,28
53,005,1730,,202,26
53,005,1740,,412,40
53,005,1741,,36,12
53,005,1742,,376,27
53,005,1750,,147,50
53,005,1751,,84,39
53,005,1752,,63,11
53,005,1760,,75,15
53,005,1770,,203,21
53,005,1780,,10,4
53,005,1790,,236,39
53,005,1791,A,0,2
53,005,1793,A,0,1
53,005,1794,B,0,12
53,005,1799,,158,22
53,005,20--,,4593,100
53,005,2000,,1498,16
53,005,2030,,1363,6
53,005,2032,A,0,1
53,005,2033,C,0,2
53,005,2037,G,0,3
53,005,2040,B,0,2
53,005,2046,A,0,1
53,005,2048,A,0,1
53,005,2050,B,0,2
53,005,2051,B,0,2
53,005,2080,B,0,5
53,005,2084,A,0,4
53,005,2087,B,0,1
53,005,2090,A,0,1
53,005,2099,A,0,1
53,005,2300,,15,3
53,005,2390,,15,3
53,005,2396,A,0,2
53,005,2399,A,0,1
53,005,2400,B,0,4
53,005,2430,B,0,3
53,005,2431,A,0,1
53,005,2439,B,0,2
53,005,2500,A,0,2
53,005,2510,A,0,1
53,005,2511,A,0,1
53,005,2590,A,0,1
53,005,2591,A,0,1
53,005,2700,,406,17
53,005,2710,,346,3
53,005,2740,A,0,1
53,005,2750,,54,10
53,005,2752,B,0,8
53,005,2759,A,0,2
53,005,2770,A,0,2
53,005,2780,A,0,1
53,005,2789,A,0,1
53,005,2800,G,0,6
53,005,2810,F,0,1
53,005,2819,F,0,1
53,005,2850,B,0,2
53,005,2870,C,0,2
53,005,2873,B,0,1
53,005,2875,C,0,1
53,005,2890,A,0,1
53,005,2899,A,0,1
53,005,3000,A,0,1
53,005,3080,A,0,1
53,005,3086,A,0,1
53,005,3200,,159,6
53,005,3270,C,0,4
53,005,3271,A,0,1
53,005,3272,A,0,1
53,005,3273,C,0,2
53,005,3280,A,0,1
53,005,3290,A,0,1
53,005,3296,A,0,1
53,005,3300,E,0,1
53,005,3350,E,0,1
53,005,3356,E,0,1
53,005,3400,,40,3
53,005,3440,B,0,2
53,005,3443,A,0,1
53,005,3446,A,0,1
53,005,3490,B,0,1
53,005,3499,B,0,1
53,005,3500,,139,12
53,005,3520,B,0,1
53,005,3523,B,0,1
53,005,3530,B,0,1
53,005,3534,B,0,1
53,005,3550,A,0,2
53,005,3556,A,0,2
53,005,3560,B,0,2
53,005,3565,B,0,2
53,005,3590,B,0,5
53,005,3599,B,0,5
53,005,3600,,75,7
53,005,3610,A,0,1
53,005,3613,A,0,1
53,005,3660,A,0,1
53,005,3661,A,0,1
53,005,3670,B,0,4
53,005,3672,A,0,2
53,005,3679,B,0,2
53,005,3690,A,0,1
53,005,3699,A,0,1
53,005,3700,A,0,5
53,005,3710,A,0,2
53,005,3711,A,0,1
53,005,3714,A,0,1
53,005,3720,A,0,1
53,005,3728,A,0,1
53,005,3790,A,0,2
53,005,3799,A,0,2
53,005,3800,,242,9
53,005,3820,C,0,7
53,005,3821,A,0,1
53,005,3825,C,0,2
53,005,3826,B,0,1
53,005,3829,,11,3
53,005,3840,B,0,2
53,005,3841,A,0,1
53,005,3845,B,0,1
53,005,3900,,17,5
53,005,3940,A,0,1
53,005,3942,A,0,1
53,005,3950,A,0,2
53,005,3953,A,0,2
53,005,3990,A,0,2
53,005,3993,A,0,2
53,005,399\,,490,3
53,005,40--,,10225,95
53,005,4100,C,0,7
53,005,4110,,88,4
53,005,4119,,88,4
53,005,4120,A,0,1
53,005,4130,A,0,1
53,005,4140,A,0,1
53,005,4142,A,0,1
53,005,4200,E,0,37
53,005,4210,,166,29
53,005,4220,C,0,8
53,005,4222,B,0,3
53,005,4225,,11,5
53,005,4400,A,0,3
53,005,4490,A,0,3
53,005,4493,A,0,3
53,005,4500,A,0,5
53,005,4510,A,0,2
53,005,4580,A,0,3
53,005,4700,B,0,12
53,005,4720,B,0,11
53,005,4724,B,0,11
53,005,4780,A,0,1
53,005,4800,E,0,20
53,005,4810,,203,13
53,005,4812,B,0,2
53,005,4813,C,0,11
53,005,4830,,79,6
53,005,4840,B,0,1
53,005,4900,I,0,11
53,005,4910,B,0,2
53,005,4920,A,0,1
53,005,4940,A,0,2
53,005,4950,I,0,6
53,005,50--,,1248,142
53,005,5000,,640,95
53,005,5010,,52,15
53,005,5012,A,0,2
53,005,5013,,40,5
53,005,5014,A,0,1
53,005,5015,,9,7
53,005,5020,A,0,2
53,005,5023,A,0,2
53,005,5030,,50,8
53,005,5031,A,0,1
53,005,5032,A,0,5
53,005,5033,B,0,2
53,005,5040,,182,20
53,005,5044,,84,7
53,005,5045,B,0,7
53,005,5046,A,0,1
53,005,5047,,54,4
53,005,5049,A,0,1
53,005,5050,A,0,2
53,005,5051,A,0,2
53,005,5060,,75,9
53,005,5063,,40,4
53,005,5065,,35,5
53,005,5070,,127,9
53,005,5072,B,0,2
53,005,5074,,101,6
53,005,5075,A,0,1
53,005,5080,,96,20
53,005,5082,B,0,2
53,005,5083,A,0,2
53,005,5084,,10,4
53,005,5085,,38,7
53,005,5087,,22,4
53,005,5090,,32,10
53,005,5091,A,0,1
53,005,5093,B,0,6
53,005,5099,A,0,3
53,005,5100,,608,47
53,005,5110,,48,4
53,005,5112,,48,4
53,005,5130,A,0,2
53,005,5137,A,0,1
53,005,5140,,250,11
53,005,5141,A,0,2
53,005,5143,A,0,1
53,005,5145,A,0,1
53,005,5148,C,0,3
53,005,5149,B,0,2
53,005,5150,,32,4
53,005,5153,B,0,3
53,005,5154,A,0,1
53,005,5160,A,0,3
53,005,5169,A,0,3
53,005,5170,,57,3
53,005,5171,,57,3
53,005,5180,,122,4
53,005,5181,B,0,2
53,005,5182,B,0,2
53,005,5190,,78,16
53,005,5191,,61,12
53,005,5192,A,0,1
53,005,5193,A,0,1
53,005,5198,A,0,2
53,005,52--,,10241,752
53,005,5200,,578,40
53,005,5210,,320,13
53,005,5230,B,0,8
53,005,5250,,110,10
53,005,5260,B,0,2
53,005,5270,,72,7
53,005,5300,,1745,12
53,005,5310,G,0,8
53,005,5330,A,0,2
53,005,5390,C,0,2
53,005,5400,,1313,75
53,005,5410,,1118,55
53,005,5420,,18,3
53,005,5440,B,0,5
53,005,5460,,120,8
53,005,5490,B,0,4
53,005,5500,,802,94
53,005,5510,,292,8
53,005,5520,,41,13
53,005,5530,,141,21
53,005,5540,,280,41
53,005,5550,A,0,2
53,005,5560,A,0,2
53,005,5570,,18,6
53,005,5590,A,0,1
53,005,5600,,421,67
53,005,5610,,38,6
53,005,5620,,168,22
53,005,5630,A,0,3
53,005,5640,A,0,2
53,005,5650,,114,11
53,005,5660,,76,16
53,005,5690,,12,4
53,005,5700,,426,74
53,005,5710,,247,44
53,005,5712,,122,20
53,005,5713,,68,11
53,005,5714,A,0,2
53,005,5719,,53,10
53,005,5720,,64,11
53,005,5730,,115,19
53,005,5731,,44,9
53,005,5734,B,0,2
53,005,5735,B,0,3
53,005,5736,,24,5
53,005,5800,,3555,212
53,005,5812,,3298,176
53,005,5813,,224,31
53,005,5900,,1367,174
53,005,5910,,453,20
53,005,5920,B,0,6
53,005,5930,,61,11
53,005,5940,,464,79
53,005,5941,,98,16
53,005,5942,,73,12
53,005,5944,,82,12
53,005,5945,,75,13
53,005,5946,A,0,2
53,005,5947,,60,14
53,005,5948,A,0,1
53,005,5949,,67,9
53,005,5960,,140,12
53,005,5961,A,0,2
53,005,5962,B,0,2
53,005,5963,,111,8
53,005,5980,A,0,1
53,005,5984,A,0,1
53,005,5990,,225,42
53,005,5992,,114,11
53,005,5993,A,0,1
53,005,5995,B,0,8
53,005,5999,,77,22
53,005,599\,,34,4
53,005,60--,,1684,262
53,005,6000,,605,34
53,005,6020,,333,16
53,005,6030,,106,12
53,005,6060,,166,6
53,005,6100,B,0,24
53,005,6140,B,0,9
53,005,6160,,62,15
53,005,6200,,68,10
53,005,6210,B,0,9
53,005,6280,A,0,1
53,005,6300,,141,16
53,005,6310,A,0,1
53,005,6320,B,0,2
53,005,6324,B,0,2
53,005,6330,,19,10
53,005,6360,B,0,2
53,005,6370,A,0,1
53,005,6400,,180,45
53,005,6500,,590,132
53,005,6510,,309,73
53,005,6530,,156,44
53,005,6540,B,0,2
53,005,6550,B,0,10
53,005,6552,B,0,5
53,005,6553,,22,4
53,005,6700,A,0,1
53,005,6730,A,0,1
53,005,6733,A,0,1
53,005,70--,,20255,1054
53,005,7000,,473,20
53,005,7010,,460,16
53,005,7020,A,0,1
53,005,7030,A,0,2
53,005,7033,A,0,2
53,005,7200,,468,78
53,005,7210,,125,21
53,005,7215,A,0,4
53,005,7216,,57,8
53,005,7217,B,0,7
53,005,7218,B,0,1
53,005,7220,,73,12
53,005,7230,,151,30
53,005,7240,A,0,3
53,005,7260,B,0,3
53,005,7290,,90,9
53,005,7291,B,0,1
53,005,7299,B,0,8
53,005,7300,,2899,117
53,005,7310,A,0,2
53,005,7311,A,0,2
53,005,7320,,25,5
53,005,7322,B,0,3
53,005,7323,A,0,2
53,005,7330,B,0,13
53,005,7334,B,0,1
53,005,7335,,7,3
53,005,7336,A,0,3
53,005,7338,,13,6
53,005,7340,,440,34
53,005,7342,,25,7
53,005,7349,,415,26
53,005,7350,,227,10
53,005,7352,A,0,1
53,005,7353,C,0,1
53,005,7359,B,0,8
53,005,7360,,621,9
53,005,7361,,23,4
53,005,7363,,598,5
53,005,7370,G,0,15
53,005,7371,A,0,4
53,005,7373,A,0,2
53,005,7374,A,0,2
53,005,7376,G,0,1
53,005,7378,A,0,4
53,005,7379,A,0,2
53,005,7380,,137,26
53,005,7381,B,0,2
53,005,7382,A,0,1
53,005,7384,A,0,2
53,005,7389,,103,21
53,005,7500,,427,73
53,005,7510,,11,4
53,005,7513,A,0,1
53,005,7514,A,0,2
53,005,7519,A,0,1
53,005,7530,,259,57
53,005,7532,,92,20
53,005,7533,A,0,1
53,005,7536,,27,3
53,005,7537,A,0,2
53,005,7538,,100,27
53,005,7539,,20,3
53,005,7540,,157,12
53,005,7542,,109,6
53,005,7549,,48,6
53,005,7600,,120,29
53,005,7620,,41,7
53,005,7622,A,0,1
53,005,7623,A,0,2
53,005,7629,B,0,4
53,005,7630,A,0,1
53,005,7640,A,0,4
53,005,7690,,65,17
53,005,7692,B,0,4
53,005,7694,A,0,1
53,005,7699,B,0,12
53,005,7800,,181,16
53,005,7830,B,0,4
53,005,7832,B,0,4
53,005,7840,C,0,12
53,005,7900,,956,62
53,005,7910,A,0,2
53,005,7920,B,0,5
53,005,7922,A,0,2
53,005,7929,,79,3
53,005,7930,,75,4
53,005,7940,,76,4
53,005,7941,B,0,2
53,005,7948,A,0,2
53,005,7990,,702,47
53,005,7991,,275,10
53,005,7992,B,0,4
53,005,7993,A,0,2
53,005,7996,A,0,1
53,005,7997,,95,12
53,005,7999,,292,18
53,005,8000,,3757,261
53,005,8010,,881,113
53,005,8020,,413,56
53,005,8030,B,0,6
53,005,8040,,233,57
53,005,8041,,63,22
53,005,8042,,59,11
53,005,8043,,6,4
53,005,8049,,105,20
53,005,8050,,301,5
53,005,8060,,1679,4
53,005,8070,,58,12
53,005,8071,,29,5
53,005,8072,,29,7
53,005,8080,B,0,2
53,005,8090,,67,6
53,005,8100,,199,47
53,005,8200,,143,11
53,005,8210,,72,4
53,005,8240,B,0,5
53,005,8290,A,0,2
53,005,8300,,1021,79
53,005,8320,,246,24
53,005,8330,,201,4
53,005,8350,,329,26
53,005,8360,,175,12
53,005,8390,,60,4
53,005,8400,A,0,1
53,005,8410,A,0,1
53,005,8600,,821,121
53,005,8610,,24,7
53,005,8620,,19,5
53,005,8630,,48,11
53,005,8640,,154,24
53,005,8660,,549,66
53,005,8690,,27,8
53,005,8700,,8695,127
53,005,8710,H,0,49
53,005,8711,,3751,36
53,005,8712,B,0,8
53,005,8713,B,0,5
53,005,8720,C,0,34
53,005,8730,H,0,19
53,005,8731,H,0,7
53,005,8732,A,0,1
53,005,8734,B,0,11
53,005,8740,B,0,25
53,005,8741,,4,4
53,005,8742,,14,8
53,005,8743,A,0,1
53,005,8748,A,0,10
53,005,8900,,65,10
53,005,899\,B,0,2
53,005,99--,A,0,23
53,007,----,,22936,2233
53,007,07--,,1503,56
53,007,0700,,1479,52
53,007,0720,,1092,18
53,007,0740,,40,8
53,007,0750,A,0,1
53,007,0760,E,0,1
53,007,0762,E,0,1
53,007,0780,,52,21
53,007,0800,,24,4
53,007,10--,C,0,3
53,007,1000,C,0,2
53,007,1040,C,0,1
53,007,1041,C,0,1
53,007,1080,A,0,1
53,007,1400,B,0,1
53,007,1440,B,0,1
53,007,1442,B,0,1
53,007,15--,,1743,363
53,007,1500,,604,145
53,007,1510,,553,111
53,007,1530,,15,5
53,007,1600,,442,16
53,007,1610,E,0,5
53,007,1620,C,0,10
53,007,1700,,697,202
53,007,1710,,159,35
53,007,1720,,49,24
53,007,1730,,181,29
53,007,1740,,97,29
53,007,1741,A,0,6
53,007,1742,,83,22
53,007,1743,A,0,1
53,007,1750,,54,25
53,007,1751,,39,18
53,007,1752,,14,6
53,007,1760,,28,16
53,007,1770,,44,12
53,007,1780,A,0,2
53,007,1790,,75,27
53,007,1791,A,0,1
53,007,1793,A,0,1
53,007,1794,,54,15
53,007,1799,A,0,10
53,007,20--,,2800,105
53,007,2000,,483,8
53,007,2030,E,0,3
53,007,2034,C,0,1
53,007,2037,C,0,2
53,007,2050,B,0,2
53,007,2051,B,0,2
53,007,2060,B,0,1
53,007,2064,B,0,1
53,007,2080,B,0,1
53,007,2082,B,0,1
53,007,2090,A,0,1
53,007,2099,A,0,1
53,007,2300,,251,6
53,007,2320,B,0,1
53,007,2329,B,0,1
53,007,2390,C,0,4
53,007,2393,C,0,2
53,007,2395,A,0,1
53,007,2396,A,0,1
53,007,2400,,277,30
53,007,2410,,143,20
53,007,2420,B,0,2
53,007,2421,B,0,2
53,007,2430,,36,4
53,007,2431,A,0,1
53,007,2434,B,0,2
53,007,2439,A,0,1
53,007,2440,A,0,1
53,007,2448,A,0,1
53,007,2490,A,0,3
53,007,2499,A,0,3
53,007,2500,A,0,1
53,007,2510,A,0,1
53,007,2511,A,0,1
53,007,2600,B,0,1
53,007,2670,B,0,1
53,007,2679,B,0,1
53,007,2700,,285,14
53,007,2710,,211,5
53,007,2720,A,0,2
53,007,2750,B,0,7
53,007,2752,B,0,7
53,007,2800,,9,4
53,007,2830,A,0,1
53,007,2833,A,0,1
53,007,2870,A,0,2
53,007,2875,A,0,1
53,007,2879,A,0,1
53,007,2890,A,0,1
53,007,2891,A,0,1
53,007,3000,,156,6
53,007,3080,,156,6
53,007,3086,C,0,1
53,007,3087,A,0,1
53,007,3089,B,0,4
53,007,3200,,31,6
53,007,3260,A,0,1
53,007,3269,A,0,1
53,007,3270,B,0,4
53,007,3272,A,0,1
53,007,3273,A,0,3
53,007,3290,A,0,1
53,007,3295,A,0,1
53,007,3300,,901,3
53,007,3330,F,0,1
53,007,3334,F,0,1
53,007,3350,B,0,1
53,007,3355,B,0,1
53,007,3360,B,0,1
