fipstate,fipscty,naics,empflag,emp,est
53,013,62111/,A,0,1
53,013,621111,A,0,1
53,013,6212//,A,0,1
53,013,62121/,A,0,1
53,013,621210,A,0,1
53,013,6213//,A,0,2
53,013,62131/,A,0,1
53,013,621310,A,0,1
53,013,62139/,A,0,1
53,013,621399,A,0,1
53,013,6219//,A,0,1
53,013,62191/,A,0,1
53,013,621910,A,0,1
53,013,622///,C,0,1
53,013,6221//,C,0,1
53,013,62211/,C,0,1
53,013,622110,C,0,1
53,013,624///,A,0,3
53,013,6241//,A,0,1
53,013,62419/,A,0,1
53,013,624190,A,0,1
53,013,6244//,A,0,2
53,013,62441/,A,0,2
53,013,624410,A,0,2
53,013,71----,C,0,2
53,013,713///,C,0,2
53,013,7139//,C,0,2
53,013,71392/,C,0,1
53,013,713920,C,0,1
53,013,71393/,B,0,1
53,013,713930,B,0,1
53,013,72----,,54,11
53,013,721///,A,0,4
53,013,7211//,A,0,2
53,013,72111/,A,0,2
53,013,721110,A,0,2
53,013,7212//,A,0,2
53,013,72121/,A,0,2
53,013,721211,A,0,2
53,013,722///,B,0,7
53,013,7221//,B,0,5
53,013,72211/,B,0,5
53,013,722110,B,0,5
53,013,7222//,A,0,1
53,013,72221/,A,0,1
53,013,722211,A,0,1
53,013,7224//,A,0,1
53,013,72241/,A,0,1
53,013,722410,A,0,1
53,013,81----,,46,17
53,013,811///,,21,8
53,013,8111//,A,0,6
53,013,81111/,A,0,6
53,013,811111,A,0,5
53,013,811113,A,0,1
53,013,8112//,A,0,1
53,013,81121/,A,0,1
53,013,811211,A,0,1
53,013,8113//,A,0,1
53,013,81131/,A,0,1
53,013,811310,A,0,1
53,013,812///,,5,3
53,013,8121//,A,0,2
53,013,81211/,A,0,2
53,013,812112,A,0,1
53,013,812113,A,0,1
53,013,8122//,A,0,1
53,013,81222/,A,0,1
53,013,812220,A,0,1
53,013,813///,,20,6
53,013,8131//,A,0,5
53,013,81311/,A,0,5
53,013,813110,A,0,5
53,013,8134//,A,0,1
53,013,81341/,A,0,1
53,013,813410,A,0,1
53,013,99----,A,0,2
53,015,------,,32626,2402
53,015,11----,,1092,93
53,015,113///,,924,74
53,015,1133//,,924,74
53,015,11331/,,924,74
53,015,113310,,924,74
53,015,115///,,168,19
53,015,1151//,,28,4
53,015,11511/,,28,4
53,015,115112,A,0,3
53,015,115115,B,0,1
53,015,1153//,,140,15
53,015,11531/,,140,15
53,015,115310,,140,15
53,015,21----,,223,7
53,015,212///,,223,7
53,015,2123//,,223,7
53,015,21231/,C,0,5
53,015,212312,B,0,1
53,015,212319,C,0,4
53,015,21232/,B,0,2
53,015,212321,B,0,2
53,015,22----,B,0,4
53,015,221///,B,0,4
53,015,2211//,B,0,1
53,015,22111/,B,0,1
53,015,221111,B,0,1
53,015,2212//,A,0,1
53,015,22121/,A,0,1
53,015,221210,A,0,1
53,015,2213//,A,0,2
53,015,22131/,A,0,2
53,015,221310,A,0,2
53,015,23----,,3090,337
53,015,233///,,616,132
53,015,2331//,B,0,5
53,015,23311/,B,0,5
53,015,233110,B,0,5
53,015,2332//,E,0,109
53,015,23321/,,321,106
53,015,233210,,321,106
53,015,23322/,A,0,3
53,015,233220,A,0,3
53,015,2333//,,268,18
53,015,23331/,,45,5
53,015,233310,,45,5
53,015,23332/,,223,13
53,015,233320,,223,13
53,015,234///,,224,24
53,015,2341//,,59,11
53,015,23411/,,59,11
53,015,234110,,59,11
53,015,2349//,,165,13
53,015,23491/,,4,3
53,015,234910,,4,3
53,015,23492/,A,0,2
53,015,234920,A,0,2
53,015,23493/,C,0,1
53,015,234930,C,0,1
53,015,23499/,B,0,7
53,015,234990,B,0,7
53,015,235///,,2250,181
53,015,2351//,,1337,26
53,015,23511/,,1337,26
53,015,235110,,1337,26
53,015,2352//,B,0,16
53,015,23521/,B,0,16
53,015,235210,B,0,16
53,015,2353//,,196,19
53,015,23531/,,196,19
53,015,235310,,196,19
53,015,2354//,,97,16
53,015,23541/,B,0,4
53,015,235410,B,0,4
53,015,23542/,,67,10
53,015,235420,,67,10
53,015,23543/,A,0,2
53,015,235430,A,0,2
53,015,2355//,,68,26
53,015,23551/,,36,14
53,015,235510,,36,14
53,015,23552/,,32,12
53,015,235520,,32,12
53,015,2356//,,100,17
53,015,23561/,,100,17
53,015,235610,,100,17
53,015,2357//,,82,19
53,015,23571/,,82,19
53,015,235710,,82,19
53,015,2358//,A,0,3
53,015,23581/,A,0,3
53,015,235810,A,0,3
53,015,2359//,,311,39
53,015,23591/,A,0,1
53,015,235910,A,0,1
53,015,23592/,,16,5
53,015,235920,,16,5
53,015,23593/,,60,17
53,015,235930,,60,17
53,015,23594/,A,0,1
53,015,235940,A,0,1
53,015,23595/,B,0,5
53,015,235950,B,0,5
53,015,23599/,,138,10
53,015,235990,,138,10
53,015,31----,,8181,130
53,015,311///,,53,7
53,015,3111//,B,0,1
53,015,31111/,B,0,1
53,015,311111,B,0,1
53,015,3116//,A,0,3
53,015,31161/,A,0,3
53,015,311611,A,0,2
53,015,311612,A,0,1
53,015,3117//,A,0,1
53,015,31171/,A,0,1
53,015,311712,A,0,1
53,015,3118//,A,0,2
53,015,31181/,A,0,2
53,015,311811,A,0,2
53,015,314///,A,0,1
53,015,3149//,A,0,1
53,015,31491/,A,0,1
53,015,314912,A,0,1
53,015,315///,A,0,1
53,015,3152//,A,0,1
53,015,31521/,A,0,1
53,015,315212,A,0,1
53,015,321///,,1831,25
53,015,3211//,,1322,14
53,015,32111/,,1322,14
53,015,321113,,1322,14
53,015,3212//,A,0,1
53,015,32121/,A,0,1
53,015,321214,A,0,1
53,015,3219//,F,0,10
53,015,32191/,C,0,3
53,015,321911,A,0,1
53,015,321912,C,0,2
53,015,32192/,B,0,2
53,015,321920,B,0,2
53,015,32199/,E,0,5
53,015,321991,E,0,1
53,015,321992,A,0,3
53,015,321999,A,0,1
53,015,322///,H,0,9
53,015,3221//,H,0,4
53,015,32212/,F,0,2
53,015,322121,C,0,1
53,015,322122,F,0,1
53,015,32213/,H,0,2
53,015,322130,H,0,2
53,015,3222//,,360,5
53,015,32221/,E,0,4
53,015,322211,C,0,1
53,015,322212,B,0,1
53,015,322213,B,0,1
53,015,322214,B,0,1
53,015,32222/,B,0,1
53,015,322226,B,0,1
53,015,323///,,109,11
53,015,3231//,,109,11
53,015,32311/,,109,11
53,015,323110,,51,5
53,015,323113,A,0,2
53,015,323114,A,0,2
53,015,323116,B,0,1
53,015,323119,A,0,1
53,015,324///,A,0,1
53,015,3241//,A,0,1
53,015,32419/,A,0,1
53,015,324191,A,0,1
53,015,325///,,431,15
53,015,3251//,,415,12
53,015,32512/,B,0,3
53,015,325120,B,0,3
53,015,32518/,,157,5
53,015,325181,B,0,1
53,015,325188,B,0,4
53,015,32519/,C,0,4
53,015,325191,A,0,2
53,015,325199,C,0,2
53,015,3254//,A,0,1
53,015,32541/,A,0,1
53,015,325413,A,0,1
53,015,3255//,A,0,2
53,015,32551/,A,0,2
53,015,325510,A,0,2
53,015,326///,B,0,2
53,015,3261//,A,0,1
53,015,32619/,A,0,1
53,015,326199,A,0,1
53,015,3262//,B,0,1
53,015,32629/,B,0,1
53,015,326299,B,0,1
53,015,327///,,52,4
53,015,3271//,A,0,1
53,015,32711/,A,0,1
53,015,327112,A,0,1
53,015,3272//,A,0,1
53,015,32721/,A,0,1
53,015,327215,A,0,1
53,015,3273//,B,0,2
53,015,32732/,B,0,2
53,015,327320,B,0,2
53,015,331///,F,0,3
53,015,3311//,A,0,1
53,015,33111/,A,0,1
53,015,331111,A,0,1
53,015,3313//,F,0,1
53,015,33131/,F,0,1
53,015,331312,F,0,1
53,015,3315//,B,0,1
53,015,33151/,B,0,1
53,015,331513,B,0,1
53,015,332///,,283,19
53,015,3323//,,116,4
53,015,33231/,B,0,2
53,015,332312,B,0,2
53,015,33232/,B,0,2
53,015,332322,B,0,2
53,015,3326//,A,0,1
53,015,33261/,A,0,1
53,015,332618,A,0,1
53,015,3327//,,126,12
53,015,33271/,,126,12
53,015,332710,,126,12
53,015,3328//,B,0,1
53,015,33281/,B,0,1
53,015,332813,B,0,1
53,015,3329//,A,0,1
53,015,33299/,A,0,1
53,015,332999,A,0,1
53,015,333///,,432,7
53,015,3331//,C,0,4
53,015,33311/,B,0,1
53,015,333111,B,0,1
53,015,33312/,B,0,2
53,015,333120,B,0,2
53,015,33313/,B,0,1
53,015,333131,B,0,1
53,015,3332//,C,0,2
53,015,33321/,C,0,1
53,015,333210,C,0,1
53,015,33329/,A,0,1
53,015,333291,A,0,1
53,015,3339//,A,0,1
53,015,33392/,A,0,1
53,015,333924,A,0,1
53,015,334///,B,0,1
53,015,3343//,B,0,1
53,015,33431/,B,0,1
53,015,334310,B,0,1
53,015,335///,A,0,1
53,015,3353//,A,0,1
53,015,33531/,A,0,1
53,015,335312,A,0,1
53,015,336///,A,0,3
53,015,3366//,A,0,2
53,015,33661/,A,0,2
53,015,336612,A,0,2
53,015,3369//,A,0,1
53,015,33699/,A,0,1
53,015,336991,A,0,1
53,015,337///,,71,6
53,015,3371//,,71,6
53,015,33711/,B,0,5
53,015,337110,B,0,5
53,015,33712/,A,0,1
53,015,337121,A,0,1
53,015,339///,,242,14
53,015,3391//,,16,4
53,015,33911/,,16,4
53,015,339113,A,0,1
53,015,339116,A,0,3
53,015,3399//,,226,10
53,015,33991/,A,0,2
53,015,339913,A,0,1
53,015,339914,A,0,1
53,015,33992/,C,0,5
53,015,339920,C,0,5
53,015,33995/,A,0,2
53,015,339950,A,0,2
53,015,33999/,A,0,1
53,015,339999,A,0,1
53,015,42----,,1237,86
53,015,421///,,789,59
53,015,4211//,,48,8
53,015,42111/,,25,4
53,015,421110,,25,4
53,015,42112/,A,0,2
53,015,421120,A,0,2
53,015,42114/,A,0,2
53,015,421140,A,0,2
53,015,4213//,A,0,3
53,015,42131/,A,0,1
53,015,421310,A,0,1
53,015,42132/,A,0,1
53,015,421320,A,0,1
53,015,42139/,A,0,1
53,015,421390,A,0,1
53,015,4214//,B,0,3
53,015,42142/,B,0,3
53,015,421420,B,0,3
53,015,4215//,E,0,2
53,015,42151/,E,0,2
53,015,421510,E,0,2
53,015,4216//,A,0,2
53,015,42169/,A,0,2
53,015,421690,A,0,2
53,015,4217//,B,0,4
53,015,42171/,A,0,3
53,015,421710,A,0,3
53,015,42172/,A,0,1
53,015,421720,A,0,1
53,015,4218//,,199,24
53,015,42181/,B,0,2
53,015,421810,B,0,2
53,015,42182/,A,0,1
53,015,421820,A,0,1
53,015,42183/,,56,6
53,015,421830,,56,6
53,015,42184/,,97,12
53,015,421840,,97,12
53,015,42185/,B,0,3
53,015,421850,B,0,3
53,015,4219//,,233,13
53,015,42191/,A,0,2
53,015,421910,A,0,2
53,015,42192/,A,0,1
53,015,421920,A,0,1
53,015,42193/,,153,6
53,015,421930,,153,6
53,015,42199/,,74,4
53,015,421990,,74,4
53,015,422///,,448,27
53,015,4221//,,49,4
53,015,42211/,B,0,1
53,015,422110,B,0,1
53,015,42212/,A,0,1
53,015,422120,A,0,1
53,015,42213/,A,0,2
53,015,422130,A,0,2
53,015,4224//,,76,6
53,015,42241/,A,0,1
53,015,422410,A,0,1
53,015,42242/,A,0,1
53,015,422420,A,0,1
53,015,42246/,A,0,1
53,015,422460,A,0,1
53,015,42247/,B,0,2
53,015,422470,B,0,2
53,015,42249/,B,0,1
53,015,422490,B,0,1
53,015,4225//,B,0,2
53,015,42251/,B,0,2
53,015,422510,B,0,2
53,015,4226//,,26,3
53,015,42261/,A,0,1
53,015,422610,A,0,1
53,015,42269/,B,0,2
53,015,422690,B,0,2
53,015,4227//,,125,4
53,015,42271/,,125,4
53,015,422710,,125,4
53,015,4228//,B,0,1
53,015,42281/,B,0,1
53,015,422810,B,0,1
53,015,4229//,,44,7
53,015,42291/,A,0,1
53,015,422910,A,0,1
53,015,42292/,A,0,2
53,015,422920,A,0,2
53,015,42293/,A,0,1
53,015,422930,A,0,1
53,015,42294/,B,0,2
53,015,422940,B,0,2
53,015,42299/,A,0,1
53,015,422990,A,0,1
53,015,44----,,4782,410
53,015,441///,,745,60
53,015,4411//,,391,17
53,015,44111/,,362,8
53,015,441110,,362,8
53,015,44112/,,29,9
53,015,441120,,29,9
53,015,4412//,,76,10
53,015,44121/,,22,4
53,015,441210,,22,4
53,015,44122/,,54,6
53,015,441221,A,0,3
53,015,441222,B,0,3
53,015,4413//,,278,33
53,015,44131/,,163,22
53,015,441310,,163,22
53,015,44132/,,115,11
53,015,441320,,115,11
53,015,442///,,140,19
53,015,4421//,,42,8
53,015,44211/,,42,8
53,015,442110,,42,8
53,015,4422//,,98,11
53,015,44221/,,63,5
53,015,442210,,63,5
53,015,44229/,,35,6
53,015,442299,,35,6
53,015,443///,,59,16
53,015,4431//,,59,16
53,015,44311/,B,0,10
53,015,443111,,16,4
53,015,443112,B,0,6
53,015,44312/,,9,4
53,015,443120,,9,4
53,015,44313/,A,0,2
53,015,443130,A,0,2
53,015,444///,,343,38
53,015,4441//,,272,30
53,015,44411/,A,0,1
53,015,444110,A,0,1
53,015,44412/,,18,3
53,015,444120,,18,3
53,015,44413/,B,0,6
53,015,444130,B,0,6
53,015,44419/,,211,20
53,015,444190,,211,20
53,015,4442//,,71,8
53,015,44421/,,21,5
53,015,444210,,21,5
53,015,44422/,,50,3
53,015,444220,,50,3
53,015,445///,,875,50
53,015,4451//,,794,32
53,015,44511/,,748,20
53,015,445110,,748,20
53,015,44512/,,46,12
53,015,445120,,46,12
53,015,4452//,B,0,12
53,015,44521/,A,0,1
53,015,445210,A,0,1
53,015,44523/,A,0,3
53,015,445230,A,0,3
53,015,44529/,B,0,8
53,015,445291,A,0,1
53,015,445299,B,0,7
53,015,4453//,B,0,6
53,015,44531/,B,0,6
53,015,445310,B,0,6
53,015,446///,,213,24
53,015,4461//,,213,24
53,015,44611/,,136,11
53,015,446110,,136,11
53,015,44612/,B,0,2
53,015,446120,B,0,2
53,015,44613/,A,0,4
53,015,446130,A,0,4
53,015,44619/,,38,7
53,015,446191,,19,3
53,015,446199,,19,4
53,015,447///,,416,45
53,015,4471//,,416,45
53,015,44711/,,357,38
53,015,447110,,357,38
53,015,44719/,,59,7
53,015,447190,,59,7
53,015,448///,,267,40
53,015,4481//,,177,26
53,015,44811/,A,0,2
53,015,448110,A,0,2
53,015,44812/,,66,14
53,015,448120,,66,14
53,015,44813/,A,0,1
53,015,448130,A,0,1
53,015,44814/,,85,6
53,015,448140,,85,6
53,015,44815/,A,0,2
53,015,448150,A,0,2
53,015,44819/,A,0,1
53,015,448190,A,0,1
53,015,4482//,,24,7
53,015,44821/,,24,7
53,015,448210,,24,7
53,015,4483//,,66,7
53,015,44831/,,66,7
53,015,448310,,66,7
53,015,451///,,177,28
53,015,4511//,,121,19
53,015,45111/,,87,12
53,015,451110,,87,12
53,015,45112/,A,0,3
53,015,451120,A,0,3
53,015,45113/,B,0,4
53,015,451130,B,0,4
53,015,4512//,,56,9
53,015,45121/,,28,5
53,015,451211,,28,5
53,015,45122/,,28,4
53,015,451220,,28,4
53,015,452///,,1101,16
53,015,4521//,,697,6
53,015,45211/,,697,6
53,015,452110,,697,6
53,015,4529//,,404,10
53,015,45291/,E,0,1
53,015,452910,E,0,1
53,015,45299/,C,0,9
53,015,452990,C,0,9
53,015,453///,,367,63
53,015,4531//,,61,13
53,015,45311/,,61,13
53,015,453110,,61,13
53,015,4532//,,126,20
53,015,45321/,,41,3
53,015,453210,,41,3
53,015,45322/,,85,17
53,015,453220,,85,17
53,015,4533//,,99,11
53,015,45331/,,99,11
53,015,453310,,99,11
53,015,4539//,,81,19
53,015,45391/,,25,6
53,015,453910,,25,6
53,015,45392/,A,0,1
53,015,453920,A,0,1
53,015,45393/,B,0,4
53,015,453930,B,0,4
53,015,45399/,B,0,8
53,015,453991,A,0,1
53,015,453998,B,0,7
53,015,454///,,79,11
53,015,4541//,,33,3
53,015,45411/,,33,3
53,015,454110,,33,3
53,015,4542//,,11,3
53,015,45421/,,11,3
53,015,454210,,11,3
53,015,4543//,,35,5
53,015,45431/,A,0,2
53,015,454312,A,0,2
53,015,45439/,A,0,3
53,015,454390,A,0,3
53,015,48----,,1137,108
53,015,481///,A,0,2
53,015,4811//,A,0,1
53,015,48111/,A,0,1
53,015,481112,A,0,1
53,015,4812//,A,0,1
53,015,48121/,A,0,1
53,015,481219,A,0,1
53,015,483///,C,0,1
53,015,4831//,C,0,1
53,015,48311/,C,0,1
53,015,483113,C,0,1
53,015,484///,,657,82
53,015,4841//,,237,31
53,015,48411/,,28,8
53,015,484110,,28,8
53,015,48412/,,209,23
53,015,484121,,140,17
53,015,484122,,69,6
53,015,4842//,,420,51
53,015,48421/,A,0,1
53,015,484210,A,0,1
53,015,48422/,C,0,28
53,015,484220,C,0,28
53,015,48423/,,289,22
53,015,484230,,289,22
53,015,485///,,17,5
53,015,4853//,A,0,2
53,015,48531/,A,0,1
53,015,485310,A,0,1
53,015,48532/,A,0,1
53,015,485320,A,0,1
53,015,4859//,A,0,3
53,015,48599/,A,0,3
53,015,485991,A,0,3
53,015,488///,,199,12
53,015,4881//,A,0,1
53,015,48819/,A,0,1
53,015,488190,A,0,1
53,015,4882//,A,0,1
53,015,48821/,A,0,1
53,015,488210,A,0,1
53,015,4883//,C,0,5
53,015,48832/,C,0,2
53,015,488320,C,0,2
53,015,48833/,A,0,1
53,015,488330,A,0,1
53,015,48839/,A,0,2
53,015,488390,A,0,2
53,015,4884//,,26,4
53,015,48841/,,26,4
53,015,488410,,26,4
53,015,4885//,A,0,1
53,015,48851/,A,0,1
53,015,488510,A,0,1
53,015,492///,A,0,4
53,015,4921//,A,0,1
53,015,49211/,A,0,1
53,015,492110,A,0,1
53,015,4922//,A,0,3
53,015,49221/,A,0,3
53,015,492210,A,0,3
53,015,493///,B,0,2
53,015,4931//,B,0,2
53,015,49312/,B,0,1
53,015,493120,B,0,1
53,015,49319/,A,0,1
53,015,493190,A,0,1
53,015,51----,,454,26
53,015,511///,,213,5
53,015,5111//,,213,5
53,015,51111/,C,0,2
53,015,511110,C,0,2
53,015,51113/,A,0,1
53,015,511130,A,0,1
53,015,51119/,B,0,2
53,015,511199,B,0,2
53,015,512///,,29,5
53,015,5121//,,29,5
53,015,51213/,B,0,4
53,015,512131,B,0,4
53,015,51219/,A,0,1
53,015,512191,A,0,1
53,015,513///,,212,16
53,015,5131//,B,0,4
53,015,51311/,B,0,4
53,015,513112,B,0,4
53,015,5132//,B,0,2
53,015,51322/,B,0,2
53,015,513220,B,0,2
53,015,5133//,,118,10
53,015,51331/,,74,7
53,015,513310,,74,7
53,015,51332/,,44,3
53,015,513322,,44,3
53,015,52----,,863,117
53,015,522///,,617,54
53,015,5221//,,537,38
53,015,52211/,C,0,21
53,015,522110,C,0,21
53,015,52212/,B,0,4
53,015,522120,B,0,4
53,015,52213/,,305,13
53,015,522130,,305,13
53,015,5222//,B,0,14
53,015,52222/,A,0,2
53,015,522220,A,0,2
53,015,52229/,,61,12
53,015,522291,,9,4
53,015,522292,B,0,6
53,015,522298,B,0,2
53,015,5223//,A,0,2
53,015,52231/,A,0,1
53,015,522310,A,0,1
53,015,52239/,A,0,1
53,015,522390,A,0,1
53,015,523///,B,0,13
53,015,5231//,,25,10
53,015,52312/,,25,10
53,015,523120,,25,10
53,015,5239//,A,0,3
53,015,52391/,A,0,1
53,015,523910,A,0,1
53,015,52393/,A,0,1
53,015,523930,A,0,1
53,015,52399/,A,0,1
53,015,523991,A,0,1
53,015,524///,,189,49
53,015,5241//,,50,12
53,015,52411/,,6,3
53,015,524113,A,0,1
53,015,524114,A,0,2
53,015,52412/,,44,9
53,015,524126,A,0,7
53,015,524127,B,0,2
53,015,5242//,,139,37
53,015,52421/,,132,33
53,015,524210,,132,33
53,015,52429/,,7,4
53,015,524291,A,0,2
53,015,524298,A,0,2
53,015,525///,B,0,1
53,015,5259//,B,0,1
53,015,52593/,B,0,1
53,015,525930,B,0,1
53,015,53----,,391,98
53,015,531///,,235,79
53,015,5311//,,129,44
53,015,53111/,,90,24
53,015,531110,,90,24
53,015,53112/,,18,9
53,015,531120,,18,9
53,015,53113/,,6,3
53,015,531130,,6,3
53,015,53119/,,15,8
53,015,531190,,15,8
53,015,5312//,,59,22
53,015,53121/,,59,22
53,015,531210,,59,22
53,015,5313//,,47,13
53,015,53131/,B,0,7
53,015,531311,B,0,5
53,015,531312,A,0,2
53,015,53132/,,11,5
53,015,531320,,11,5
53,015,53139/,A,0,1
53,015,531390,A,0,1
53,015,532///,,156,19
53,015,5321//,A,0,4
53,015,53212/,A,0,4
53,015,532120,A,0,4
53,015,5322//,,66,11
53,015,53223/,,66,11
53,015,532230,,66,11
53,015,5323//,B,0,2
53,015,53231/,B,0,2
53,015,532310,B,0,2
53,015,5324//,A,0,2
53,015,53241/,A,0,1
53,015,532411,A,0,1
53,015,53242/,A,0,1
53,015,532420,A,0,1
53,015,54----,,813,135
53,015,541///,,813,135
53,015,5411//,,157,40
53,015,54111/,,116,37
53,015,541110,,116,37
53,015,54119/,,41,3
53,015,541191,,41,3
53,015,5412//,,181,32
53,015,54121/,,181,32
53,015,541211,,105,11
53,015,541213,,39,9
53,015,541219,,37,12
53,015,5413//,,203,20
53,015,54131/,,6,3
53,015,541310,,6,3
53,015,54132/,A,0,1
53,015,541320,A,0,1
53,015,54133/,B,0,9
53,015,541330,B,0,9
53,015,54134/,A,0,1
53,015,541340,A,0,1
53,015,54135/,A,0,1
53,015,541350,A,0,1
53,015,54137/,A,0,4
53,015,541370,A,0,4
53,015,54138/,C,0,1
53,015,541380,C,0,1
53,015,5414//,A,0,2
53,015,54141/,A,0,1
53,015,541410,A,0,1
53,015,54143/,A,0,1
53,015,541430,A,0,1
53,015,5415//,B,0,5
53,015,54151/,B,0,5
53,015,541511,B,0,3
53,015,541512,A,0,2
53,015,5416//,B,0,11
53,015,54161/,A,0,5
53,015,541611,A,0,4
53,015,541612,A,0,1
53,015,54162/,A,0,3
53,015,541620,A,0,3
53,015,54169/,A,0,3
53,015,541690,A,0,3
53,015,5417//,A,0,1
53,015,54171/,A,0,1
53,015,541710,A,0,1
53,015,5418//,,64,6
53,015,54181/,A,0,2
53,015,541810,A,0,2
53,015,54184/,B,0,2
53,015,541840,B,0,2
53,015,54186/,A,0,1
53,015,541860,A,0,1
53,015,54189/,A,0,1
53,015,541890,A,0,1
53,015,5419//,,136,18
53,015,54191/,B,0,1
53,015,541910,B,0,1
53,015,54192/,B,0,6
53,015,541921,B,0,5
53,015,541922,A,0,1
53,015,54193/,,12,3
53,015,541930,,12,3
53,015,54194/,,77,8
53,015,541940,,77,8
53,015,55----,,42,7
53,015,551///,,42,7
53,015,5511//,,42,7
53,015,55111/,,42,7
53,015,551111,A,0,1
53,015,551114,B,0,6
53,015,56----,,1075,99
53,015,561///,,977,94
53,015,5611//,B,0,4
53,015,56111/,B,0,4
53,015,561110,B,0,4
53,015,5613//,,282,8
53,015,56131/,A,0,2
53,015,561310,A,0,2
53,015,56132/,E,0,5
53,015,561320,E,0,5
53,015,56133/,A,0,1
53,015,561330,A,0,1
53,015,5614//,,116,9
53,015,56141/,A,0,2
53,015,561410,A,0,2
53,015,56142/,A,0,1
53,015,561421,A,0,1
53,015,56143/,A,0,2
53,015,561431,A,0,1
53,015,561439,A,0,1
53,015,56144/,B,0,3
53,015,561440,B,0,3
53,015,56149/,A,0,1
53,015,561491,A,0,1
53,015,5615//,,50,8
53,015,56151/,B,0,7
53,015,561510,B,0,7
53,015,56159/,A,0,1
53,015,561591,A,0,1
53,015,5616//,,111,6
53,015,56161/,B,0,2
53,015,561611,B,0,1
53,015,561612,B,0,1
53,015,56162/,A,0,4
53,015,561621,A,0,2
53,015,561622,A,0,2
53,015,5617//,,355,55
53,015,56171/,A,0,2
53,015,561710,A,0,2
53,015,56172/,,251,26
53,015,561720,,251,26
53,015,56173/,,77,23
53,015,561730,,77,23
53,015,56174/,A,0,3
53,015,561740,A,0,3
53,015,56179/,A,0,1
53,015,561790,A,0,1
53,015,5619//,A,0,4
53,015,56191/,A,0,1
53,015,561910,A,0,1
53,015,56199/,A,0,3
53,015,561990,A,0,3
53,015,562///,,98,5
53,015,5621//,B,0,3
53,015,56211/,B,0,3
53,015,562111,B,0,3
53,015,5629//,B,0,2
53,015,56291/,B,0,1
53,015,562910,B,0,1
53,015,56299/,A,0,1
53,015,562991,A,0,1
53,015,61----,,303,22
53,015,611///,,303,22
53,015,6111//,,197,8
53,015,61111/,,197,8
53,015,611110,,197,8
53,015,6115//,B,0,5
53,015,61151/,B,0,5
53,015,611511,A,0,1
53,015,611512,A,0,1
53,015,611513,A,0,1
53,015,611519,A,0,2
53,015,6116//,,75,8
53,015,61161/,B,0,4
53,015,611610,B,0,4
53,015,61162/,A,0,1
53,015,611620,A,0,1
53,015,61169/,B,0,3
53,015,611691,A,0,1
53,015,611692,A,0,1
53,015,611699,A,0,1
53,015,6117//,A,0,1
53,015,61171/,A,0,1
53,015,611710,A,0,1
53,015,62----,,4122,216
53,015,621///,,1486,133
53,015,6211//,,481,44
53,015,62111/,,481,44
53,015,621111,,478,41
53,015,621112,,3,3
53,015,6212//,,234,33
53,015,62121/,,234,33
53,015,621210,,234,33
53,015,6213//,,157,38
53,015,62131/,,48,15
53,015,621310,,48,15
53,015,62132/,,29,6
53,015,621320,,29,6
53,015,62133/,,6,4
53,015,621330,,6,4
53,015,62134/,,65,8
53,015,621340,,65,8
53,015,62139/,,9,5
53,015,621391,A,0,1
53,015,621399,A,0,4
53,015,6214//,,307,8
53,015,62142/,,64,3
53,015,621420,,64,3
53,015,62149/,,243,5
53,015,621491,C,0,1
53,015,621493,B,0,2
53,015,621498,B,0,2
53,015,6215//,,66,5
53,015,62151/,,66,5
53,015,621511,B,0,3
53,015,621512,B,0,2
53,015,6216//,C,0,3
53,015,62161/,C,0,3
53,015,621610,C,0,3
53,015,6219//,A,0,2
53,015,62199/,A,0,2
53,015,621999,A,0,2
53,015,622///,G,0,1
53,015,6221//,G,0,1
53,015,62211/,G,0,1
53,015,622110,G,0,1
53,015,623///,,889,40
53,015,6231//,,534,8
53,015,62311/,,534,8
53,015,623110,,534,8
53,015,6232//,C,0,11
53,015,62321/,B,0,9
53,015,623210,B,0,9
53,015,62322/,A,0,2
53,015,623220,A,0,2
53,015,6233//,,215,15
53,015,62331/,,215,15
53,015,623311,B,0,2
53,015,623312,C,0,13
53,015,6239//,B,0,6
53,015,62399/,B,0,6
53,015,623990,B,0,6
53,015,624///,F,0,42
53,015,6241//,E,0,21
53,015,62411/,,22,4
53,015,624110,,22,4
53,015,62412/,,53,6
53,015,624120,,53,6
53,015,62419/,C,0,11
53,015,624190,C,0,11
53,015,6242//,,57,3
53,015,62421/,A,0,1
53,015,624210,A,0,1
53,015,62422/,A,0,1
53,015,624221,A,0,1
53,015,62423/,B,0,1
53,015,624230,B,0,1
53,015,6243//,,67,5
53,015,62431/,,67,5
53,015,624310,,67,5
53,015,6244//,,166,13
53,015,62441/,,166,13
53,015,624410,,166,13
53,015,71----,,308,26
53,015,711///,B,0,4
53,015,7111//,B,0,3
53,015,71111/,A,0,1
53,015,711110,A,0,1
53,015,71113/,B,0,1
53,015,711130,B,0,1
53,015,71119/,A,0,1
53,015,711190,A,0,1
53,015,7115//,A,0,1
53,015,71151/,A,0,1
53,015,711510,A,0,1
53,015,712///,A,0,2
53,015,7121//,A,0,2
53,015,71212/,A,0,1
53,015,712120,A,0,1
53,015,71213/,A,0,1
53,015,712130,A,0,1
53,015,713///,,243,20
53,015,7131//,A,0,2
53,015,71312/,A,0,2
53,015,713120,A,0,2
53,015,7139//,C,0,18
53,015,71391/,B,0,2
53,015,713910,B,0,2
